Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
AAVEUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,7.220076720000024,4,75.0,46,6,1,2
AAVEUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,2.045864279999998,2,100.0,45,6,1,2
AAVEUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.24417540000001292,1,100.0,51,5,1,3
AAVEUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,8.108855240000024,3,100.0,43,5,1,1
AAVEUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.270022199999966,6,83.33333333333334,44,5,2,1
AAVEUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,20.77396819999999,13,76.92307692307693,43,5,1,1
AAVEUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-1.901407200000016,1,0.0,50,5,2,1
AAVEUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-5.393388800000032,12,75.0,51,5,1,2
AAVEUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,2.899924399999998,2,50.0,42,5,2,1
AAVEUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-2.2200750000000102,1,0.0,48,5,1,1
AAVEUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.6450394800000323,3,66.66666666666666,51,5,2,4
AAVEUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.9917595200000138,3,66.66666666666666,42,5,2,1
AAVEUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-11.246191839999998,3,0.0,40,5,2,1
AAVEUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,5.496615519999981,6,100.0,45,5,2,4
AAVEUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.6071689599999717,3,100.0,53,5,1,1
AAVEUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-18.590365760000026,10,80.0,54,5,1,4
AAVEUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-0.014157639999989868,3,66.66666666666666,51,9,1,9
AAVEUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.29734703999999557,1,100.0,51,9,2,8
AAVEUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,51,9,2,9
AAVEUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.023919840000008463,1,100.0,42,9,1,9
AAVEUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,51,9,2,9
AAVEUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5047635199999734,1,100.0,45,9,2,9
AAVEUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-22.985266279999983,8,62.5,47,5,2,2
AAVEUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.3227003999999978,1,100.0,40,9,2,9
AAVEUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-1.396059400000016,2,50.0,41,9,2,9
AAVEUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,1.535213440000005,5,80.0,42,9,2,9
AAVEUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,40,9,2,9
AAVEUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,2.69469983999997,3,100.0,54,9,2,9
AAVEUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-7.25467568,4,50.0,47,7,2,1
AAVEUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.6350408799999929,1,100.0,45,7,1,3
