Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
DOTUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.867484656000043,7,85.71428571428571,54,5,2,3
DOTUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.2677355999999964,2,50.0,54,5,2,3
DOTUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,54,5,2,3
DOTUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.551601887999987,1,100.0,54,6,1,3
DOTUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,11.062996239999933,8,100.0,54,5,1,4
DOTUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,7.84330322400002,6,83.33333333333334,54,6,1,3
DOTUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.055449791999995224,1,0.0,53,6,1,2
DOTUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,7.220185800000034,7,57.14285714285714,40,5,2,2
DOTUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.17129125599998352,3,66.66666666666666,40,5,2,2
DOTUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.5723378999999973,1,0.0,40,5,2,2
DOTUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.151018208000032,2,100.0,44,5,1,4
DOTUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.6094594319999933,3,66.66666666666666,45,5,2,3
DOTUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.2882710000000066,3,66.66666666666666,44,5,1,4
DOTUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-4.104167276000004,3,33.33333333333333,45,5,2,3
DOTUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.6016625439999812,1,100.0,41,5,1,3
DOTUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.397392943999934,5,60.0,41,5,1,8
DOTUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,54,7,2,6
DOTUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.7428574399999999,2,100.0,54,7,2,7
DOTUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,54,6,1,9
DOTUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.6290337120000045,1,0.0,54,7,2,5
DOTUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,50,7,2,5
DOTUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5164811840000061,1,100.0,49,7,1,6
DOTUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-11.977940616000016,8,50.0,46,5,2,2
DOTUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-21.859692747999993,5,80.0,40,6,2,4
DOTUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,2.9442771920000554,4,75.0,54,9,2,8
DOTUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,2.659667563999979,2,100.0,54,9,2,8
DOTUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,47,9,2,1
DOTUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.5170707360000026,1,100.0,54,9,2,8
DOTUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-4.020006156,2,50.0,52,8,2,8
DOTUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,3.461335355999995,1,100.0,46,8,2,1
