Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
UNIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,6.1503928679999875,4,100.0,47,6,1,2
UNIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.3218570999999901,1,100.0,45,5,1,2
UNIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,45,5,2,2
UNIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-21.993209587999996,4,50.0,46,5,2,2
UNIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,14.378333895999962,16,87.5,46,5,1,3
UNIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,12.872629288000038,9,77.77777777777779,47,5,1,2
UNIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,2.2271308440000137,2,100.0,49,5,2,2
UNIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-3.4514042720000027,10,40.0,53,5,2,2
UNIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.6809174879999769,3,33.33333333333333,53,5,2,2
UNIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.8841828280000241,2,50.0,49,5,2,2
UNIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-12.323334884000037,6,66.66666666666666,52,5,2,2
UNIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-4.847989183999979,3,33.33333333333333,43,8,2,1
UNIUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.2793012520000193,1,100.0,54,8,2,9
UNIUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.7007263200000002,1,100.0,54,9,2,8
UNIUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,54,8,2,9
UNIUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.7776928079999967,1,0.0,54,8,2,9
UNIUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.9168720719999968,1,100.0,50,8,1,6
UNIUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,51,8,1,1
UNIUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.820057679999997,1,100.0,54,6,1,6
UNIUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,53,7,1,1
UNIUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.710004672,1,100.0,50,8,1,3
UNIUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,4.135040952000013,2,100.0,51,7,1,2
UNIUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-7.828280799999954,11,72.72727272727273,49,5,1,2
UNIUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-5.890401779999921,8,62.5,52,5,2,3
UNIUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,4.024663363999981,8,75.0,54,7,2,6
UNIUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-12.86711580400004,4,0.0,47,7,2,2
UNIUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,43,7,2,3
UNIUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,3.6254351519999783,4,100.0,43,7,2,3
UNIUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-12.048126672000048,6,66.66666666666666,43,5,2,4
UNIUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.9580660359999937,2,100.0,42,5,2,4
