Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_ma_length,param_initial_percent,param_percent_step,param_pyramiding
1000SHIBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.329040016859965,7,85.71428571428571,51,5,2,4
1000SHIBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.5551002117119905,1,100.0,42,5,2,2
1000SHIBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,42,5,1,2
1000SHIBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,53,5,1,5
1000SHIBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-71.43673404365597,25,72.0,41,5,1,2
1000SHIBUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.349014255627968,3,100.0,45,9,2,9
1000SHIBUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0,45,9,1,1
1000SHIBUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-6.055534337244007,1,0.0,47,9,2,1
1000SHIBUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.4500302742400013,1,100.0,47,9,1,1
1000SHIBUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.15253344501200417,1,100.0,40,8,2,9
1000SHIBUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,40,8,2,9
1000SHIBUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,5.736223163811993,4,100.0,41,5,1,3
1000SHIBUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.762952685640019,3,66.66666666666666,48,5,1,3
1000SHIBUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.057807581775965,5,80.0,49,5,1,5
1000SHIBUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.2108943766559817,4,75.0,40,5,1,2
1000SHIBUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.35811145593601,3,66.66666666666666,42,6,1,4
1000SHIBUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,41,6,1,4
1000SHIBUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.0192952216800055,2,100.0,43,5,1,5
1000SHIBUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,42,6,2,4
1000SHIBUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-11.345306621140006,6,66.66666666666666,44,5,1,7
1000SHIBUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,40,9,1,9
1000SHIBUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.408563218600011,1,100.0,42,8,2,9
1000SHIBUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.4047335194520505,15,73.33333333333333,42,5,1,2
1000SHIBUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.1298044238160294,3,66.66666666666666,41,8,2,2
1000SHIBUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,8.348594820260026,7,85.71428571428571,41,6,2,2
1000SHIBUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-7.256827588199998,5,20.0,42,5,1,2
1000SHIBUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.1844484106599884,2,50.0,48,6,1,3
1000SHIBUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,4.443884735043913,8,75.0,41,5,1,3
1000SHIBUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-7.826666033275975,3,33.33333333333333,41,7,1,3
1000SHIBUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.5406789279320146,1,100.0,41,5,1,5
