Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),Used Previous Params,param_ema_length,param_adx_length,param_adxr_offset,param_signal1,param_signal2,param_reverse
DOGEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.746804788359845,7,57.14285714285714,False,39,12,45,28,45,False
DOGEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.4269219982004375,22,27.27272727272727,False,25,50,43,13,30,False
DOGEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,False,29,47,46,14,30,False
DOGEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,False,56,37,5,12,31,False
DOGEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-10.790746682319929,19,36.84210526315789,False,49,10,16,21,32,False
DOGEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.0,0,0,False,57,39,47,14,30,False
DOGEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0,False,57,55,27,13,32,False
DOGEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,6.742476995280056,8,75.0,False,30,30,6,33,34,False
DOGEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,2.443650057000135,15,53.333333333333336,False,21,15,5,27,43,False
DOGEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-4.633415242079741,32,34.375,False,25,8,29,30,34,False
DOGEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,False,19,18,11,29,43,False
DOGEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.601441782799994,13,53.84615384615385,False,16,18,34,27,32,False
DOGEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.3216966938399235,13,69.23076923076923,False,29,20,29,18,33,False
DOGEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,6.602066145199448,18,38.88888888888889,False,55,40,38,14,30,True
