Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_frequency,param_rsiFrequency,param_buyZoneDistance,param_avgDownATRSum,param_useAbsoluteRSIBarrier,param_barrierLevel,param_pyramiding
ADAUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-8.54665337800008,7,71.42857142857143,15,28,3,2,True,68,4
ADAUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.028045745599991623,13,61.53846153846154,33,52,9,7,False,66,2
ADAUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.140484932799993,4,75.0,39,54,9,1,True,62,9
ADAUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,6.628624402399996,10,100.0,33,54,10,8,True,52,3
ADAUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,14.924706721199987,55,96.36363636363636,15,54,1,1,True,52,6
ADAUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,5.487530075199998,6,83.33333333333334,17,54,11,2,True,52,4
ADAUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.4700991467999849,8,62.5,17,52,11,1,False,68,2
ADAUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.96586142239992,16,81.25,23,28,11,4,True,56,4
ADAUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-1.8211031803999855,11,54.54545454545454,27,50,9,4,True,46,4
ADAUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.1059729528000708,16,75.0,19,30,10,1,True,52,5
ADAUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,3.4729423683999228,28,89.28571428571429,21,26,9,1,True,52,5
ADAUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.1597402340000174,1,0.0,17,42,3,10,True,82,8
ADAUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.7142438504000204,1,0.0,23,42,8,11,True,80,9
ADAUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-1.8965785024000037,14,50.0,15,38,11,6,True,24,3
ADAUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.5889507023999929,2,0.0,17,40,11,7,True,64,8
ADAUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-13.315511896800015,3,33.33333333333333,31,20,10,2,True,70,6
ADAUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,2.1718357220000373,4,75.0,39,42,7,11,True,66,9
ADAUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.44693722839997,14,78.57142857142857,19,48,6,3,True,52,5
ADAUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-1.0028605547999891,19,73.68421052631578,39,52,5,2,True,48,4
ADAUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.6154517791999381,11,81.81818181818183,37,46,9,3,True,52,8
ADAUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.3471554456000012,15,93.33333333333333,37,42,10,3,True,50,8
ADAUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,3.1008131204000255,4,50.0,31,44,10,1,True,64,7
ADAUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,7.755082297999949,20,80.0,38,26,10,2,False,80,3
ADAUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,27.606416684799996,5,100.0,36,20,7,1,True,72,4
