Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_frequency,param_rsiFrequency,param_buyZoneDistance,param_avgDownATRSum,param_useAbsoluteRSIBarrier,param_barrierLevel,param_pyramiding
FILUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-17.948620431999974,2,0.0,20,68,7,1,True,60,3
FILUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-4.905795376000022,8,62.5,32,46,11,4,True,52,2
FILUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-1.608099776000016,16,81.25,16,56,6,1,True,52,3
FILUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,14.990403875999924,24,75.0,26,54,5,7,True,52,2
FILUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,24.26518027199993,27,77.77777777777779,24,58,3,1,True,52,2
FILUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-19.78505943200002,2,0.0,22,8,3,2,True,84,2
FILUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.9196995320000307,40,87.5,10,48,2,1,True,52,4
FILUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-20.163026128000016,25,76.0,10,30,6,3,True,54,2
FILUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-5.668951992000004,3,33.33333333333333,16,52,2,2,True,62,2
FILUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-8.363890540000007,18,66.66666666666666,10,48,3,2,True,54,2
FILUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.2704241920000414,41,51.21951219512195,10,34,6,5,True,28,2
FILUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.8217460239999808,1,100.0,10,10,10,5,True,30,1
FILUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.9118599239999803,1,100.0,4,72,11,4,False,66,3
FILUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,6,4,1,2,True,62,1
FILUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,34,30,11,7,True,36,1
FILUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-3.745472764000024,8,37.5,14,74,10,3,False,48,3
FILUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,36,76,7,6,False,62,1
FILUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.1501793720000153,10,90.0,6,58,9,1,False,38,4
FILUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.030487127999978547,4,75.0,28,76,10,6,False,50,2
FILUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.693036287999993,1,100.0,4,50,10,5,False,54,2
FILUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.883954776000051,16,75.0,38,22,7,3,True,58,2
FILUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.1653920320000233,24,83.33333333333334,38,50,4,1,True,46,4
FILUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,4.143163396000027,14,78.57142857142857,32,44,11,2,True,28,3
FILUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,16.207868883999964,28,85.71428571428571,36,38,7,3,False,34,3
