Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_frequency,param_rsiFrequency,param_buyZoneDistance,param_avgDownATRSum,param_useAbsoluteRSIBarrier,param_barrierLevel,param_pyramiding
ADAUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-0.8926585079999994,2,50.0,27,54,7,11,True,56,2
ADAUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-1.3123563404000227,2,0.0,37,38,5,1,True,60,5
ADAUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-0.08003570640002788,5,60.0,25,40,8,1,True,30,3
ADAUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-1.244768900399995,1,0.0,25,50,10,9,False,28,2
ADAUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.706672422400017,4,75.0,27,44,11,1,False,72,3
ADAUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,1.7818619512000033,3,66.66666666666666,27,46,11,4,True,42,2
ADAUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.5313855120000173,1,0.0,27,46,10,2,False,54,3
ADAUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.3629830951999935,6,50.0,15,32,11,1,False,48,3
ADAUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.9951492496000025,5,100.0,25,48,8,2,False,50,5
ADAUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.4111028932000105,5,60.0,31,36,6,1,True,50,4
ADAUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.050298375999990874,2,50.0,31,50,10,1,True,40,4
ADAUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.23782623080004228,7,57.14285714285714,25,30,7,1,True,36,8
ADAUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.001025074400018422,4,50.0,21,50,6,3,True,26,6
ADAUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-12.209485236399997,3,66.66666666666666,25,30,9,1,True,36,6
ADAUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.32244643240000315,7,57.14285714285714,33,34,6,9,True,48,2
ADAUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.210721773600001,2,0.0,19,48,8,1,True,50,9
ADAUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.9317054172000017,2,50.0,37,48,11,10,False,36,3
ADAUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-1.3693662615999913,6,66.66666666666666,27,20,4,1,True,52,4
ADAUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-2.3012512743999847,2,0.0,27,48,9,1,False,66,3
ADAUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-3.267327070400028,3,33.33333333333333,39,54,9,1,False,70,3
ADAUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.1399820267999923,15,100.0,21,22,5,1,False,48,6
ADAUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.050770110800081,11,72.72727272727273,33,20,5,1,False,46,3
ADAUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,3.606069687200031,8,62.5,32,18,6,2,False,44,2
ADAUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,22.35927852919999,4,75.0,12,8,2,9,True,82,2
