Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_frequency,param_rsiFrequency,param_buyZoneDistance,param_avgDownATRSum,param_useAbsoluteRSIBarrier,param_barrierLevel,param_pyramiding
ATOMUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-7.710259832000032,6,50.0,4,66,3,1,True,56,2
ATOMUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-4.4135203880000144,4,25.0,20,36,7,6,True,58,2
ATOMUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-0.9195969039999863,4,50.0,10,50,8,7,True,54,2
ATOMUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.65424300399999,3,100.0,10,38,11,9,True,58,3
ATOMUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,14.14564704400001,8,87.5,24,40,8,2,True,58,5
ATOMUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.025474256000003,3,66.66666666666666,16,40,1,2,True,58,2
ATOMUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.35971491599995353,8,75.0,6,28,9,2,True,58,3
ATOMUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-21.786549316000038,15,60.0,12,34,8,1,True,38,2
ATOMUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.3811166399999455,17,70.58823529411765,30,46,4,2,True,44,2
ATOMUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0026264879999793322,7,57.14285714285714,38,56,10,1,True,28,2
ATOMUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.6998507080000067,4,100.0,28,70,9,1,True,28,2
ATOMUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.5872462120000042,15,33.33333333333333,14,28,8,2,False,74,6
ATOMUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.06647287200001184,18,61.111111111111114,14,62,3,6,True,26,7
ATOMUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-7.491611667999987,1,0.0,32,54,3,3,False,48,1
ATOMUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.200699132000004,4,50.0,32,46,6,9,True,58,5
ATOMUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.35303206400001397,1,100.0,24,72,1,5,False,26,1
ATOMUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,18,76,2,3,True,50,1
ATOMUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,18,32,1,5,True,62,1
ATOMUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.09160897599997941,2,100.0,4,60,7,2,False,34,3
ATOMUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,12,66,7,5,False,80,1
ATOMUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,3.3270684119999894,9,88.88888888888889,28,42,10,2,False,62,3
ATOMUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.8222302119999969,12,83.33333333333334,38,74,4,1,True,26,5
ATOMUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-0.2522603440000104,12,66.66666666666666,22,40,6,2,True,42,3
ATOMUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,1.3476661679999946,5,40.0,14,42,10,2,False,46,2
