Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
SOLUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-5.912926555999986,1,0.0,6,36,66,3,4,56,False
SOLUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,3.152309323999991,2,50.0,6,38,64,6,40,10,False
SOLUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.123898968000004,2,50.0,16,64,56,4,76,12,False
SOLUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-3.9616971480000207,3,66.66666666666666,6,58,56,6,66,18,False
SOLUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,7.560681648000034,16,87.5,14,62,54,4,48,72,False
SOLUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,21.713838592000002,5,100.0,4,16,68,2,38,12,False
SOLUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,1.1033423119999997,1,0.0,4,60,60,6,64,14,False
SOLUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-12.963259143999984,1,0.0,8,42,60,2,20,34,False
SOLUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.6389428359999672,4,50.0,4,10,74,1,74,12,False
SOLUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,10.751720548000021,10,80.0,4,14,66,3,64,76,False
SOLUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-6.508333755999973,2,0.0,4,14,66,2,66,48,False
SOLUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.930318143999934,11,72.72727272727273,8,54,48,5,6,50,False
SOLUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,4.936229548000037,10,80.0,10,26,52,5,46,20,False
SOLUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,7.466922895999972,4,100.0,14,10,66,9,70,46,False
SOLUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.11648250000005,15,73.33333333333333,14,52,48,4,78,58,False
SOLUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-18.40818974799999,3,33.33333333333333,14,6,74,5,60,42,False
SOLUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.6572536160000206,6,100.0,22,6,62,8,30,52,False
SOLUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.9697412719999816,9,100.0,20,10,46,6,12,58,False
SOLUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-0.2932165679999543,24,54.166666666666664,4,74,52,2,8,68,True
SOLUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.969443240000036,20,95.0,6,6,54,4,54,68,False
SOLUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,5.963572275999995,14,100.0,12,6,52,3,10,32,False
SOLUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,2.0531186040000815,12,83.33333333333334,8,4,68,5,12,70,False
SOLUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,15.44311023999998,7,100.0,12,76,56,1,72,70,True
SOLUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-4.509521640000003,1,0.0,12,34,60,2,70,60,True
SOLUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-4.231221119999995,1,0.0,10,48,60,1,34,12,False
SOLUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-7.959939400000005,5,40.0,6,26,60,1,76,48,False
SOLUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-8.599620400000008,9,55.55555555555556,6,14,62,1,26,40,False
SOLUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,5.820756880000011,8,75.0,14,4,58,4,32,28,False
SOLUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-13.20049583999998,2,0.0,22,28,56,3,66,66,False
SOLUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.9614360399999411,27,55.55555555555556,22,60,40,2,74,20,False
