Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
BTCUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.0,0,0,22,64,66,9,36,68,False
BTCUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,18,62,72,4,44,76,True
BTCUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,8,78,40,2,44,68,False
BTCUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,4,24,66,2,18,56,True
BTCUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.0,0,0,20,56,80,5,54,52,False
BTCUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.0,0,0,18,38,42,8,62,42,True
BTCUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0,6,52,56,4,58,60,True
BTCUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.0,0,0,8,18,52,4,28,14,False
BTCUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,14,36,64,6,36,14,False
BTCUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,18,14,80,3,36,44,False
BTCUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,20,18,72,4,24,20,False
BTCUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0,12,40,50,3,8,16,False
BTCUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,6,8,84,4,66,54,False
BTCUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,14,44,46,6,24,66,True
BTCUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,12,30,74,7,70,68,False
BTCUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.0,0,0,12,78,54,6,56,72,True
BTCUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,16,28,44,1,24,32,False
BTCUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,6,66,48,6,22,20,False
BTCUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,14,48,50,9,18,14,True
BTCUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,6,50,46,7,72,18,True
BTCUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,14,30,76,3,24,66,False
BTCUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.0,0,0,20,36,64,6,8,58,False
BTCUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,22,18,48,9,6,62,True
BTCUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0,6,58,88,2,18,64,True
BTCUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.0,0,0,16,20,84,4,32,52,True
BTCUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,22,68,86,1,50,18,False
BTCUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,10,20,86,7,8,76,True
BTCUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.0,0,0,8,62,58,6,78,66,True
BTCUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,0.0,0,0,6,30,42,2,8,72,False
BTCUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.0,0,0,10,22,80,1,44,58,True
