Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
XRPUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,2.956649613599982,4,50.0,14,30,64,3,8,78,False
XRPUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-5.265217800800015,9,66.66666666666666,16,12,60,4,38,40,False
XRPUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-1.1992059992000037,20,60.0,18,16,50,4,42,36,False
XRPUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.2483027492000032,26,76.92307692307693,14,6,52,4,20,18,False
XRPUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,3.2874943820000446,18,83.33333333333334,14,4,66,3,52,76,False
XRPUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,1.1764813111999395,16,68.75,10,6,66,3,22,66,False
XRPUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.832731298000003,2,0.0,14,60,56,4,52,60,False
XRPUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-10.864241308,2,0.0,20,48,58,4,20,50,False
XRPUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.5705620263999789,4,75.0,12,62,58,6,4,42,False
XRPUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-1.4915623824000468,8,50.0,14,8,68,3,12,42,False
XRPUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.51641192839993,15,73.33333333333333,14,8,64,5,30,50,False
XRPUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.5315505828000333,15,60.0,20,8,56,5,58,36,False
XRPUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.20346467079996877,3,33.33333333333333,4,72,54,6,16,34,True
XRPUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-9.10617549239996,11,72.72727272727273,14,8,58,7,14,72,False
XRPUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,5.690417720800012,15,86.66666666666667,20,38,52,5,32,52,False
XRPUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-14.037955473599972,2,0.0,22,36,60,7,24,72,False
XRPUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,5.040080664800017,7,85.71428571428571,4,58,60,3,6,28,True
XRPUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-5.9093964260000025,1,0.0,4,26,66,7,18,48,False
XRPUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.8540386903999506,7,71.42857142857143,4,34,64,8,10,64,True
XRPUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-4.670847665199995,3,66.66666666666666,6,18,70,4,8,48,True
XRPUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.7027894951999958,5,80.0,14,76,54,3,42,62,True
XRPUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.9152150379999835,1,0.0,10,16,70,9,58,52,True
XRPUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,13.407909669600038,8,87.5,16,42,58,2,20,52,True
XRPUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,20.72136919800005,23,69.56521739130434,4,28,62,3,52,20,False
XRPUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-5.375102068800008,1,0.0,4,48,66,4,72,56,True
XRPUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-10.935445383600017,4,25.0,4,6,86,3,44,22,False
XRPUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,13.347729860400005,2,50.0,4,76,64,5,32,64,False
XRPUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,7.92163341840002,2,50.0,4,46,68,4,22,58,True
XRPUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-14.026038661999973,10,70.0,4,8,70,4,72,56,False
XRPUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,3.2693061668000123,11,72.72727272727273,4,4,86,5,64,12,False
