Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
1000PEPEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-1.7156232965887863,7,71.42857142857143,12,18,64,7,20,60,False
1000PEPEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-7.934252394409191,6,50.0,12,26,60,6,30,58,False
1000PEPEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-4.392283042483591,5,60.0,18,18,66,9,20,24,False
1000PEPEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,11.65348068385561,5,100.0,16,14,70,8,60,36,False
1000PEPEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,40.38944641875402,12,91.66666666666666,18,44,54,5,74,60,False
1000PEPEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-5.295049707617617,3,66.66666666666666,4,22,68,3,26,42,True
1000PEPEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.536989067099206,2,50.0,4,34,68,4,12,28,False
1000PEPEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-9.016942460731203,3,0.0,14,74,56,6,68,54,False
1000PEPEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,16.45049989829319,7,85.71428571428571,6,46,64,7,64,26,False
1000PEPEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,11.54622818010762,2,50.0,6,54,64,5,70,32,False
1000PEPEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.6332544818668193,7,57.14285714285714,22,50,56,8,24,42,False
1000PEPEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-2.2689055748131848,1,0.0,4,44,66,8,56,72,True
1000PEPEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,11.075706653813612,5,80.0,6,10,74,9,54,24,False
1000PEPEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.147088713491589,3,66.66666666666666,6,12,72,8,42,28,False
1000PEPEUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,11.409681657978755,7,71.42857142857143,8,26,62,9,36,18,False
1000PEPEUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-24.449038385584032,4,50.0,12,38,58,9,66,34,False
1000PEPEUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,2.139960753005221,7,71.42857142857143,10,16,58,2,64,30,True
1000PEPEUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-0.6092750385927825,6,50.0,12,12,52,3,50,70,True
1000PEPEUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.274056959150794,6,83.33333333333334,14,22,62,4,62,52,True
1000PEPEUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,5.051774315911195,2,100.0,20,18,64,2,32,58,True
1000PEPEUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,5.835821557348475,21,85.71428571428571,18,18,48,6,4,28,False
1000PEPEUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.1880429388997018,24,79.16666666666666,16,24,46,7,44,60,False
1000PEPEUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,26.481126666979193,12,91.66666666666666,20,12,52,4,52,38,False
1000PEPEUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,8.599155506155975,2,50.0,6,62,62,6,44,62,True
1000PEPEUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,25.50957258683042,10,80.0,10,14,66,4,12,20,False
1000PEPEUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-13.224196263603227,8,62.5,16,24,56,4,34,42,False
1000PEPEUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.6876737291199206,12,83.33333333333334,12,26,56,4,72,78,False
1000PEPEUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-19.11779727292242,3,66.66666666666666,22,20,62,4,64,78,False
1000PEPEUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-7.2942097046824195,12,66.66666666666666,12,22,56,3,74,46,False
1000PEPEUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,3.2689226338336264,17,64.70588235294117,18,54,50,2,30,12,False
