Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
ARBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.80575113920001,1,0.0,4,58,66,6,54,60,False
ARBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-10.273262795600003,1,0.0,6,78,60,8,14,38,False
ARBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.316659551199974,12,83.33333333333334,20,60,56,8,34,64,False
ARBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-2.743139925599969,2,50.0,8,76,60,9,22,72,False
ARBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.221464060799999,2,50.0,8,78,60,8,8,72,False
ARBUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-16.82474523280001,3,33.33333333333333,8,38,64,6,66,22,False
ARBUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.9191597440000217,16,87.5,18,20,56,6,28,74,False
ARBUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-10.762621032399998,43,76.74418604651163,22,4,58,3,30,62,False
ARBUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-5.38667343679996,24,79.16666666666666,20,18,52,5,16,52,False
ARBUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-1.3577730464000126,13,76.92307692307693,20,40,54,2,74,74,True
ARBUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.778123248400021,9,77.77777777777779,18,42,54,2,32,60,True
ARBUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.0625831339999392,16,75.0,14,6,50,2,54,76,True
ARBUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.1148041771999786,8,75.0,20,64,52,6,78,70,True
ARBUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.9480941008000121,19,57.89473684210527,8,32,54,6,6,20,True
ARBUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.025214324400002486,15,46.666666666666664,18,68,52,4,58,70,True
ARBUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.38911719559997504,11,54.54545454545454,16,6,74,3,36,58,True
ARBUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,-0.016883865599992554,2,50.0,20,68,52,4,58,34,True
ARBUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,18,20,86,1,66,52,True
ARBUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.6696255420000075,12,91.66666666666666,22,32,54,3,34,74,True
ARBUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.12503175159997992,1,0.0,14,58,80,8,76,44,True
ARBUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.32474634479999764,3,66.66666666666666,12,70,52,7,46,22,True
ARBUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-9.795126158400013,1,0.0,20,72,62,7,52,70,True
ARBUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,6.269663652400004,4,75.0,22,28,66,2,38,64,True
ARBUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,14.22664965920002,5,80.0,8,54,62,7,62,74,True
ARBUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-4.08197307079996,8,62.5,14,20,66,3,70,68,False
ARBUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-19.32290978240001,3,33.33333333333333,8,78,58,6,28,66,False
ARBUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-6.526982170000006,33,81.81818181818183,6,8,68,7,70,60,False
ARBUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-0.4018391887999462,9,77.77777777777779,8,28,64,3,72,54,True
ARBUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-10.616648131599904,13,61.53846153846154,16,30,58,3,48,64,False
ARBUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,2.1247880067999825,17,64.70588235294117,14,34,56,3,70,42,True
