Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
SEIUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,8.647329668799998,2,50.0,4,12,80,5,10,24,False
SEIUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-5.989796796400004,5,60.0,4,40,62,5,34,28,False
SEIUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-2.541440161199948,9,66.66666666666666,4,64,60,6,24,16,False
SEIUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.3204977903999984,7,57.14285714285714,8,12,70,5,54,70,False
SEIUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,5.139207731200002,3,66.66666666666666,6,28,68,5,46,12,False
SEIUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.106376641599995,4,25.0,4,36,64,6,4,52,False
SEIUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.84581863319996,21,61.904761904761905,10,36,50,7,32,20,False
SEIUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.857069413200001,39,58.97435897435898,16,38,42,3,44,44,False
SEIUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-2.057249100400038,23,43.47826086956522,22,56,48,8,44,32,False
SEIUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-3.5311661280000406,11,72.72727272727273,6,12,64,4,76,46,False
SEIUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.8135760224000088,1,0.0,14,34,60,9,42,46,True
SEIUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-1.3688533527999036,50,60.0,16,34,40,2,18,44,False
SEIUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-4.658689180800013,1,0.0,20,68,54,2,16,48,True
SEIUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,18,14,72,5,34,20,True
SEIUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.3748566316000401,10,70.0,10,10,58,6,52,44,True
SEIUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-26.477058972800005,9,55.55555555555556,22,32,50,4,24,36,False
SEIUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.7302826267999718,5,40.0,20,4,80,9,6,72,True
SEIUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.376881999599977,3,100.0,10,38,46,2,42,18,True
SEIUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.1637778599999935,15,66.66666666666666,14,12,52,9,78,74,False
SEIUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,5.844500650399986,5,60.0,16,8,78,5,24,74,True
SEIUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,2.8405229972000345,17,70.58823529411765,14,10,54,6,32,44,False
SEIUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-7.752866587600005,2,50.0,6,70,60,3,76,58,True
SEIUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,7.215112953200009,19,78.94736842105263,14,8,50,3,46,76,False
SEIUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,43.70391630160011,14,85.71428571428571,4,22,62,6,22,52,False
SEIUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-5.60486403239997,5,40.0,4,8,76,4,52,72,False
SEIUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-15.454960294800003,7,42.857142857142854,4,34,58,5,38,76,False
SEIUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.504289888000021,12,83.33333333333334,4,8,74,4,60,28,False
SEIUSDT,30min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,6.343735281200047,19,84.21052631578947,12,10,58,5,36,12,False
SEIUSDT,30min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-11.349020521999986,20,70.0,8,6,70,5,4,30,False
SEIUSDT,30min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,6.507856978000004,7,71.42857142857143,16,16,64,3,14,60,True
