Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
1000PEPEUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-4.562049701983195,3,33.33333333333333,6,6,78,3,48,42,True
1000PEPEUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-1.409909464343162,3,33.33333333333333,16,62,54,8,4,12,False
1000PEPEUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.493728620101577,4,75.0,16,42,54,8,28,40,False
1000PEPEUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,10.000782955572785,7,100.0,6,4,84,7,68,32,False
1000PEPEUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,45.33247587757321,12,83.33333333333334,10,18,56,5,6,56,False
1000PEPEUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-17.012874170725567,2,50.0,4,24,68,5,42,64,False
1000PEPEUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-7.186466925077584,3,33.33333333333333,4,18,68,5,62,72,False
1000PEPEUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-7.354699408978416,2,0.0,12,62,58,4,28,46,False
1000PEPEUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,13.060781063652405,5,20.0,4,30,66,5,36,36,False
1000PEPEUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,13.412772739520417,2,50.0,4,16,74,4,22,40,False
1000PEPEUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,11.450669303170823,7,71.42857142857143,4,10,70,7,72,68,False
1000PEPEUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-6.989051802264001,1,0.0,4,38,64,2,28,40,False
1000PEPEUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,5.847159408479219,1,0.0,4,66,62,9,18,18,False
1000PEPEUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-6.492410883354404,1,0.0,4,40,64,8,16,30,False
1000PEPEUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,13.473195564370123,9,77.77777777777779,14,32,56,6,18,24,False
1000PEPEUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-14.199251648902788,4,50.0,22,28,56,8,30,48,False
1000PEPEUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.456996791842391,10,80.0,6,6,56,4,72,32,True
1000PEPEUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-1.7046009267328022,1,0.0,14,42,54,3,20,68,True
1000PEPEUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.23564340717114884,12,58.333333333333336,10,60,54,9,24,52,True
1000PEPEUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,4.951776357289228,6,50.0,6,70,50,3,62,36,True
1000PEPEUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.8570578924500092,1,0.0,4,72,60,8,76,42,True
1000PEPEUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.47493319009717094,16,68.75,14,8,46,4,36,18,False
1000PEPEUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,10.891699904786357,24,79.16666666666666,4,6,52,3,50,76,False
1000PEPEUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,18.170830355228418,16,93.75,4,14,60,4,34,56,False
1000PEPEUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,12.399009280935624,2,50.0,4,48,64,4,12,70,False
1000PEPEUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,1.8241602856640116,1,0.0,4,76,60,7,40,68,False
1000PEPEUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.4742993462851683,12,66.66666666666666,8,10,60,3,12,16,False
1000PEPEUSDT,1H,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-12.283898984104436,3,33.33333333333333,6,8,70,2,8,78,True
1000PEPEUSDT,1H,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-8.78550815579403,9,44.44444444444444,8,8,60,2,50,48,False
1000PEPEUSDT,1H,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,2.5947237227176068,6,50.0,20,6,64,3,12,16,False
