Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
LTCUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-10.312772160000094,17,64.70588235294117,20,12,62,2,14,40,False
LTCUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,2.70725996000023,53,83.01886792452831,4,12,62,3,78,58,False
LTCUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,6.360497719999958,20,75.0,16,38,58,3,70,36,False
LTCUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,4.485522279999943,24,83.33333333333334,18,12,62,2,52,44,False
LTCUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,21.418364599999997,23,82.6086956521739,12,38,58,3,74,36,False
LTCUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-12.490431639999988,7,71.42857142857143,12,20,66,2,58,26,False
LTCUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.9770068400000183,16,75.0,20,12,62,4,4,56,False
LTCUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-14.837683759999997,9,55.55555555555556,8,46,58,2,48,78,False
LTCUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.8868042000000242,5,60.0,20,20,70,2,26,76,False
LTCUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.6750859199999404,9,88.88888888888889,16,54,58,7,34,34,False
LTCUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.2711660399999936,8,75.0,16,46,58,5,8,74,False
LTCUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.4082461599999698,40,70.0,12,6,60,9,44,62,False
LTCUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.466111760000067,6,83.33333333333334,14,50,58,8,36,18,False
LTCUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.8528708000000051,18,88.88888888888889,12,30,58,3,72,56,True
LTCUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.3578973600000275,12,75.0,10,70,56,4,68,68,True
LTCUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-16.247120160000016,4,25.0,12,36,64,7,48,30,False
LTCUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.8647522800000038,4,100.0,22,16,60,1,68,48,True
LTCUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-1.9219021599999553,34,64.70588235294117,6,12,60,2,70,76,True
LTCUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-1.1445028400000057,6,83.33333333333334,10,12,66,1,46,26,True
LTCUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.480240239999997,3,66.66666666666666,6,56,62,6,48,74,True
LTCUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,4.819897359999992,8,87.5,8,68,60,9,16,56,True
LTCUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-6.222016359999993,12,58.333333333333336,18,8,74,2,32,78,False
LTCUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,6.063598280000004,1,100.0,8,46,62,1,76,74,False
LTCUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,18.388809240000015,8,87.5,6,38,64,2,36,34,False
LTCUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,1.726610879999968,5,60.0,6,10,80,3,66,28,False
LTCUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-7.460447280000027,5,60.0,4,6,88,3,6,78,False
LTCUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.6576348799999918,4,75.0,18,32,66,2,28,52,False
LTCUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,17.392254719999944,12,75.0,6,12,76,1,4,76,False
LTCUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-2.55180356000001,10,70.0,16,46,58,2,48,26,False
LTCUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,10.714144959999917,14,71.42857142857143,22,16,64,2,38,60,False
