Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
ICPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,13.759100540000023,6,66.66666666666666,14,38,64,4,40,26,False
ICPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-3.2249524880000213,1,0.0,4,40,68,2,66,12,False
ICPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,5.60080846000004,9,66.66666666666666,10,76,58,3,44,28,False
ICPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.9523170039999593,3,66.66666666666666,22,78,60,3,24,58,False
ICPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,28.751569647999943,8,75.0,8,8,82,3,44,62,False
ICPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.36740559999999256,3,66.66666666666666,16,34,66,5,50,18,False
ICPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,8.177906828000015,28,92.85714285714286,18,20,54,5,44,70,False
ICPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-19.70752423600005,42,61.904761904761905,16,24,48,3,26,50,False
ICPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,6.963343276000011,29,68.96551724137932,8,10,64,2,32,70,False
ICPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,4.309770860000128,39,74.35897435897436,20,46,50,5,60,40,False
ICPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,3.1086663800000025,88,70.45454545454545,6,6,54,5,72,60,False
ICPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-7.203246023999876,61,72.1311475409836,8,4,64,4,36,22,False
ICPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.9746443440001205,37,81.08108108108108,18,8,54,6,10,14,False
ICPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.4800557440000324,6,100.0,10,68,58,7,28,26,True
ICPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,2.784276500000016,5,80.0,12,38,62,5,34,26,True
ICPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-8.061708843999915,70,67.14285714285714,12,8,44,3,32,24,False
ICPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,3.1566721200000147,28,64.28571428571429,10,4,78,2,24,76,True
ICPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.3384239240000095,22,77.27272727272727,14,10,62,9,16,36,False
ICPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,4.34670958000003,13,84.61538461538461,14,48,58,7,36,34,False
ICPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-1.3414148040000184,7,71.42857142857143,14,10,74,2,72,78,True
ICPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,4.268094604000061,65,81.53846153846153,10,20,50,6,8,30,False
ICPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-2.0848460799999025,31,90.32258064516128,12,16,56,8,52,54,False
ICPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.5070059159999483,29,65.51724137931035,16,4,66,2,10,18,False
ICPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,35.397893496000044,5,80.0,4,16,76,5,14,30,False
ICPUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,9.638659063999988,3,66.66666666666666,14,48,62,7,30,44,False
ICPUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-12.115143263999983,17,70.58823529411765,6,20,62,5,46,78,False
ICPUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-7.359518044000001,16,62.5,4,54,62,7,36,50,False
ICPUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,0.8211079479999661,17,70.58823529411765,4,12,70,5,8,10,False
ICPUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-15.008531495999977,9,66.66666666666666,20,18,64,3,12,52,False
ICPUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,2.6905505359999804,2,50.0,12,10,78,6,10,48,True
