Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_lowest_point_bars,param_rsi_length,param_sell_barrier,param_dca_parts,param_max_lookback,param_sma_period,param_only_buy_above_sma
ATOMUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-4.4747372559999725,25,60.0,6,70,56,2,76,58,False
ATOMUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-4.781083643999995,12,66.66666666666666,12,68,56,4,48,64,False
ATOMUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-0.5477120720000173,13,61.53846153846154,20,76,56,7,62,22,False
ATOMUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.446639519999927,17,88.23529411764706,8,78,56,8,28,50,False
ATOMUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,18.16489204800007,68,67.64705882352942,12,72,52,4,74,72,False
ATOMUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-4.800698135999992,4,50.0,10,56,58,5,28,40,False
ATOMUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.9385753520000066,19,73.68421052631578,8,8,70,5,30,66,False
ATOMUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-11.911136119999933,29,86.20689655172413,16,24,54,3,38,24,False
ATOMUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,5.212638708000017,10,90.0,16,40,58,3,22,70,True
ATOMUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-3.8070147520001263,40,72.5,10,22,54,2,18,34,False
ATOMUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.7363268919999841,52,65.38461538461539,12,4,62,3,60,26,False
ATOMUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-2.676607107999973,39,66.66666666666666,16,4,62,3,40,30,False
ATOMUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.463168028000017,10,90.0,12,36,58,8,48,62,True
ATOMUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.37537864400001286,10,60.0,12,74,50,5,4,36,True
ATOMUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-4.902973203999994,17,64.70588235294117,12,12,56,2,26,60,True
ATOMUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.43744454400003185,21,61.904761904761905,12,28,50,6,6,42,True
ATOMUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0941279960000152,17,70.58823529411765,16,10,46,2,34,74,True
ATOMUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,18,70,58,2,60,32,True
ATOMUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-0.3441474199999739,3,66.66666666666666,16,6,84,6,34,34,True
ATOMUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.8190534039999919,2,50.0,18,78,58,8,50,42,True
ATOMUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,-0.5743471640000775,59,62.71186440677966,14,48,48,9,32,28,False
ATOMUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-3.101835071999992,1,0.0,22,36,72,9,62,64,True
ATOMUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-1.4030141320000578,34,70.58823529411765,16,16,48,4,36,78,False
ATOMUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,9.430890815999948,19,89.47368421052632,22,10,62,8,50,10,False
ATOMUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,11.926942052000001,1,0.0,4,42,68,5,72,24,False
ATOMUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,-25.975583711999974,1,0.0,4,56,66,7,54,32,False
ATOMUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.382114720000005,10,70.0,12,48,60,4,72,64,True
ATOMUSDT,15min,28,2024-10-21,2025-01-13,2025-01-13,2025-01-27,-0.5060716439999502,8,75.0,8,54,60,7,12,74,True
ATOMUSDT,15min,29,2024-11-04,2025-01-27,2025-01-27,2025-02-10,-18.292567584000118,28,75.0,6,46,56,4,50,20,False
ATOMUSDT,15min,30,2024-11-18,2025-02-10,2025-02-10,2025-02-24,0.20280559999998893,8,75.0,12,12,72,3,72,54,True
