Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
ADAUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.484141700378929,1,0.0,18,4,2,3,13,23,29,43,50,7,33,5,5,19,False
ADAUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.22165845782438076,1,0.0,17,2,2,3,8,11,28,35,170,11,38,5,4,15,True
ADAUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,5.085155086919868,3,66.66666666666666,18,3,3,4,11,19,24,37,110,9,36,5,6,18,False
ADAUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.5257330725939156,2,50.0,16,2,3,5,5,21,24,33,50,9,23,3,7,10,True
ADAUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,4.790637376856255,2,50.0,14,2,3,8,8,16,15,39,180,9,32,5,4,15,True
ADAUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-0.7397780281662714,1,0.0,17,3,4,3,13,11,32,35,160,7,24,5,4,12,True
ADAUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.184677953946812,2,50.0,18,2,6,4,6,23,24,49,100,18,31,4,2,8,False
ADAUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-5.18348669774814,1,0.0,16,1,5,9,9,17,26,25,130,8,34,3,2,19,True
ADAUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-3.3683633768969545,1,0.0,18,4,2,3,7,11,20,43,90,7,30,2,5,19,False
ADAUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.6077195217873985,1,100.0,16,2,3,5,9,24,32,25,80,13,23,4,2,15,True
ADAUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.3775579686253083,2,50.0,17,4,4,6,10,10,26,41,50,12,24,5,2,11,True
ADAUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.7351743196868488,2,50.0,5,3,4,4,12,13,25,47,170,11,30,3,3,8,True
ADAUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.6632034388938788,4,100.0,14,3,7,9,7,23,15,31,160,20,34,3,2,17,True
ADAUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,4.160632259621222,1,100.0,17,4,3,4,11,11,15,39,170,13,29,4,2,10,False
ADAUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.783460517678459,3,66.66666666666666,18,1,4,6,11,11,31,27,170,13,38,4,2,15,False
ADAUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.20352923534081,1,0.0,15,2,6,4,9,23,25,31,80,13,31,5,2,14,False
ADAUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,19,2,3,7,9,20,26,27,190,11,21,1,6,17,False
ADAUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.23852578213266,1,100.0,17,1,7,9,14,15,20,39,130,19,27,3,7,13,True
ADAUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.7777416904403811,2,50.0,18,4,7,8,7,17,24,41,190,18,30,5,4,16,True
ADAUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.279818150501554,1,0.0,17,3,3,7,9,20,34,35,130,15,24,1,2,14,True
ADAUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,17,2,5,8,14,10,25,25,50,17,27,5,2,9,False
ADAUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5272235514262036,4,75.0,19,4,7,5,5,11,25,47,170,8,21,5,2,5,False
ADAUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,18,4,5,6,5,19,30,31,50,17,27,5,2,13,False
ADAUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.867688689764906,4,100.0,16,2,2,7,5,10,31,45,90,10,36,4,3,19,True
