Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
ICPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,15.262364268600038,6,83.33333333333334,19,1,2,3,10,13,31,33,120,15,39,3,6,19,False
ICPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.412659970303908,1,0.0,17,1,3,4,6,12,32,29,50,10,39,5,2,14,False
ICPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,5.700072448678828,4,75.0,17,1,5,3,11,10,33,27,80,10,37,5,3,18,True
ICPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.5497439739859944,4,75.0,19,3,6,3,12,18,24,47,150,18,38,5,7,14,True
ICPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,11.179001925676468,14,92.85714285714286,19,2,4,4,6,10,32,27,100,11,35,5,2,5,False
ICPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,4.050832300872842,1,100.0,17,1,4,3,5,22,31,35,80,13,34,5,5,12,False
ICPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.5731614762842563,1,0.0,17,3,5,4,13,13,21,35,60,13,35,5,5,6,True
ICPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-11.408325941042497,1,0.0,19,1,4,6,14,22,30,33,70,14,34,5,4,14,False
ICPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-4.179266522015346,1,0.0,15,2,2,4,7,12,31,47,150,7,21,5,3,11,False
ICPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.406730805131274,2,50.0,16,1,6,4,6,22,24,41,70,8,38,5,4,5,True
ICPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.6567933630727829,3,66.66666666666666,13,2,2,3,8,13,17,45,100,10,20,2,7,11,False
ICPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-5.051038480040337,1,0.0,12,1,5,3,14,20,18,45,90,11,20,5,3,12,True
ICPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.9498370758556334,4,100.0,14,2,2,9,11,21,28,47,80,12,26,5,2,7,True
ICPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.6605499965882666,1,0.0,18,3,7,3,11,10,17,49,180,20,26,4,2,6,True
ICPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,15,3,2,5,6,22,17,33,80,16,25,4,2,9,True
ICPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.7732518394387489,4,75.0,12,3,3,7,6,21,20,37,170,19,28,3,2,15,False
ICPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,15,1,2,3,6,22,15,27,70,16,23,2,4,13,False
ICPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.5319183075025,1,100.0,15,4,4,4,6,10,32,37,190,17,28,3,2,7,True
ICPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.2948163564583837,1,100.0,18,3,5,5,5,12,28,41,100,20,30,1,6,9,True
ICPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.9550275332367075,1,0.0,13,3,6,6,6,12,30,43,120,15,27,5,2,15,False
ICPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.8011432171700203,4,100.0,18,3,3,8,9,18,30,35,80,15,28,1,7,7,True
ICPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,3.0992843007640047,2,50.0,15,3,2,3,6,10,21,33,100,13,28,3,2,11,False
ICPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,2.1642164787569085,3,100.0,13,2,3,6,5,23,28,33,60,18,32,4,2,9,False
ICPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,1.5389884804446918,4,100.0,17,4,3,3,8,22,28,43,100,16,31,4,2,6,False
