Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
SEIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,21.888410274633905,9,77.77777777777779,19,2,3,4,6,22,18,49,50,7,39,4,3,7,True
SEIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-11.04634017973789,3,66.66666666666666,19,3,2,3,12,17,31,47,50,8,29,5,7,18,True
SEIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.26724507998310276,1,0.0,19,2,2,6,11,10,21,25,70,8,39,5,7,11,True
SEIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-1.4363632561103845,4,75.0,19,2,3,4,6,15,32,47,110,7,36,5,5,11,True
SEIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.450811243943599,4,75.0,19,2,2,3,9,17,27,45,50,7,24,5,6,12,False
SEIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-12.052673476756281,4,75.0,18,4,2,4,6,16,27,39,50,8,37,4,3,16,True
SEIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-7.476943024743543,1,0.0,17,4,4,6,10,12,21,49,190,9,26,5,2,15,False
SEIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-5.473513930456198,1,0.0,15,2,7,4,11,24,22,31,150,10,26,5,3,10,True
SEIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,4.677711211091418,4,75.0,18,3,3,6,5,17,15,37,160,12,30,4,3,8,False
SEIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.3751121629564036,4,75.0,19,3,2,6,10,20,33,35,190,14,34,2,7,17,True
SEIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.7248260692672925,2,50.0,18,4,7,8,11,16,33,31,190,20,35,5,3,9,False
SEIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.22099437298759295,2,100.0,5,1,7,4,7,10,31,45,190,18,21,1,3,6,False
SEIUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.12955213476619765,1,100.0,5,3,2,9,9,11,20,29,100,20,21,2,5,19,False
SEIUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.245154578091535,2,100.0,10,3,7,5,9,12,32,27,180,8,29,3,5,16,True
SEIUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.3115751298483875,6,83.33333333333334,17,4,3,4,8,15,26,49,130,20,32,2,5,19,True
SEIUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-9.087045854378161,1,0.0,16,2,3,3,6,23,34,35,150,8,32,1,7,5,False
SEIUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,13,1,7,4,9,16,15,29,160,16,23,1,2,17,False
SEIUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.4397904382672069,1,100.0,11,1,4,4,5,20,23,31,160,16,24,1,3,17,False
SEIUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.3245353954964854,5,100.0,16,2,4,6,5,20,23,29,60,8,20,2,7,9,True
SEIUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,5.990779820720249,5,100.0,15,1,4,6,6,12,29,41,80,19,31,5,3,8,True
SEIUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,6.165346404886485,3,66.66666666666666,19,2,2,3,9,11,18,45,70,12,32,4,3,15,True
SEIUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-5.241379897626741,2,50.0,14,3,2,3,9,21,18,45,110,7,33,5,4,19,False
SEIUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,3.2209361951660576,2,100.0,18,2,3,3,5,24,22,45,100,18,30,3,7,14,True
SEIUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,13.198734584318483,6,83.33333333333334,19,2,2,3,8,22,15,33,70,7,25,4,3,14,True
