Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
ATOMUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.7788740973489592,1,0.0,17,1,2,4,6,19,31,29,70,13,32,4,4,10,False
ATOMUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.923143676456408,2,50.0,19,2,2,3,8,21,18,29,60,12,37,4,6,16,False
ATOMUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.7156115954023896,3,66.66666666666666,19,2,2,4,14,23,15,31,50,10,35,5,4,17,True
ATOMUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,3.3297993453772934,2,50.0,18,4,2,3,7,19,30,33,150,19,32,5,3,5,True
ATOMUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.178041645229992,10,90.0,19,4,5,3,6,15,19,37,120,16,38,3,2,6,True
ATOMUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.09338152726232618,2,50.0,14,2,5,4,12,13,17,39,50,13,39,5,4,12,False
ATOMUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-16.993234448433125,1,0.0,19,4,2,4,14,16,32,33,50,14,36,5,4,16,True
ATOMUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,4.3311166659546485,1,100.0,19,4,5,5,13,17,33,41,60,7,33,5,6,15,True
ATOMUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-1.2869293332263942,1,0.0,14,1,4,3,5,21,16,37,50,12,35,2,3,9,False
ATOMUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.1133326624199524,1,0.0,17,4,3,6,13,24,33,25,60,8,31,3,7,10,True
ATOMUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.5556588223397441,2,100.0,14,2,4,7,7,17,23,33,50,19,20,3,2,11,False
ATOMUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.22601918910556407,1,100.0,11,3,5,8,13,20,19,47,60,20,21,2,6,6,True
ATOMUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.5513687749222895,1,0.0,5,2,3,6,12,24,28,49,140,12,20,1,5,10,True
ATOMUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.7097922825726188,2,50.0,14,4,5,6,9,20,30,35,80,13,32,4,5,11,True
ATOMUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.5211206898056542,1,100.0,12,2,4,5,8,24,22,45,70,18,21,2,6,5,False
ATOMUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,18,1,2,7,13,15,34,43,70,19,20,3,2,18,False
ATOMUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.2756558924473804,3,100.0,12,1,6,3,5,10,32,29,90,19,25,2,2,10,True
ATOMUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.2255686097641725,1,100.0,17,4,5,8,8,17,34,29,50,16,25,5,2,16,False
ATOMUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.9688040525506443,1,0.0,19,2,6,6,6,15,26,39,120,15,23,3,7,12,True
ATOMUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,2.1784390216841754,1,100.0,19,3,2,4,8,20,15,37,80,15,24,2,5,9,True
ATOMUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-2.3273069630219245,3,66.66666666666666,16,4,2,3,14,17,17,37,190,11,20,5,2,16,False
ATOMUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.8982700945993303,1,100.0,14,1,2,5,5,22,17,29,130,18,31,5,2,7,False
ATOMUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.9159975564616385,8,100.0,17,4,6,3,11,14,23,33,80,13,33,4,2,9,True
