Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
LTCUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.198504775427781,2,50.0,19,2,2,9,8,23,27,41,50,7,34,4,3,12,False
LTCUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.49181662846907,2,50.0,17,2,7,8,5,11,20,41,90,14,31,5,3,19,False
LTCUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.7083445597391158,1,100.0,19,4,3,4,6,24,24,35,160,12,24,3,6,12,False
LTCUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.9513108015495098,1,0.0,19,4,4,3,5,12,23,37,100,11,28,5,2,12,True
LTCUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,9.04338341978983,8,87.5,19,2,7,4,6,21,28,43,140,13,35,5,2,19,False
LTCUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.1062505495137116,1,0.0,19,3,6,3,6,23,27,29,120,16,32,5,3,11,False
LTCUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,9.676536030392535,7,85.71428571428571,19,4,4,5,5,18,32,27,110,17,36,5,2,18,False
LTCUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.044500312246169,2,50.0,19,2,2,3,13,24,23,27,160,9,38,5,3,19,True
LTCUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.7815823652463703,2,50.0,18,3,2,3,9,13,20,25,90,8,28,4,6,17,False
LTCUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.1936093926653957,2,50.0,19,3,6,6,5,24,23,31,60,11,32,4,4,11,False
LTCUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.06838527601984445,1,0.0,16,2,6,6,9,17,25,27,70,11,29,4,5,15,False
LTCUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.5612860871540448,1,0.0,17,1,7,6,11,11,24,31,160,12,32,4,4,11,False
LTCUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.003113809260327,1,0.0,15,4,6,3,9,21,17,39,80,8,39,5,7,13,True
LTCUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-0.012006846227452517,2,50.0,16,2,3,5,5,22,19,35,180,9,23,1,3,18,False
LTCUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.1184206418993092,1,0.0,14,2,2,5,13,11,18,45,90,20,26,2,7,8,False
LTCUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-1.8001389275183244,2,50.0,19,1,3,6,14,24,20,39,150,18,25,2,6,10,True
LTCUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.6117464977272613,1,100.0,13,1,5,6,5,14,22,37,150,19,25,2,6,18,True
LTCUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.40011499689205365,2,50.0,19,1,6,7,5,24,23,25,130,19,29,2,7,15,False
LTCUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.4019229999732596,1,100.0,15,2,2,3,6,17,24,29,70,15,26,4,2,12,True
LTCUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.2673221443673999,1,0.0,18,1,6,4,13,21,31,49,80,19,29,4,3,18,False
LTCUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.9677524055412334,3,100.0,15,3,3,9,9,15,27,29,130,9,20,5,2,13,True
LTCUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.9851747347213058,2,50.0,17,4,2,3,8,18,25,47,50,15,25,3,4,16,True
LTCUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,2.4154074013833515,7,85.71428571428571,19,4,3,8,6,14,24,29,120,11,29,5,2,9,False
LTCUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,8.487635247693026,3,100.0,19,3,2,5,6,22,25,41,50,8,37,5,6,18,True
