Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
DOGEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-5.675263178441215,1,0.0,19,1,4,3,6,19,30,31,60,9,39,4,6,14,False
DOGEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.4010889006843765,2,50.0,19,1,3,9,5,17,26,31,160,7,31,2,6,5,True
DOGEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.7754109851142221,1,100.0,19,1,3,3,5,19,19,39,180,9,33,2,6,19,False
DOGEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.009712839068256,2,100.0,18,1,6,5,14,16,18,39,130,14,39,4,2,19,True
DOGEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.0538340124852006,4,75.0,19,3,7,7,7,11,29,31,130,9,34,2,4,8,True
DOGEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,1.5984707392733721,1,100.0,19,2,3,3,11,10,34,33,110,14,31,5,3,15,True
DOGEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,2.787053821108487,2,50.0,18,1,5,6,10,24,24,47,100,7,28,5,5,6,False
DOGEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-18.053934908350623,1,0.0,19,4,3,5,5,13,32,25,50,7,33,5,6,8,False
DOGEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.02724234381880075,3,66.66666666666666,18,3,2,6,9,19,29,47,60,9,39,5,2,18,True
DOGEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.3938166538005623,4,75.0,17,4,3,3,5,12,29,27,60,8,38,5,3,18,True
DOGEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.294515572553756,2,50.0,19,2,5,5,13,12,27,43,50,7,30,5,3,5,False
DOGEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.391004203653082,2,50.0,18,4,5,4,9,15,32,31,100,19,34,4,3,12,True
DOGEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.366744185664561,3,66.66666666666666,12,4,5,3,12,22,28,33,170,20,35,5,5,8,True
DOGEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.633408281114157,1,100.0,14,4,4,9,13,21,29,49,100,12,26,5,3,19,True
DOGEUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.3561722370966978,3,100.0,18,3,2,4,6,15,27,33,160,19,37,1,2,14,True
DOGEUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-14.244719382195248,1,0.0,19,4,6,6,14,22,25,41,70,9,24,4,2,14,True
DOGEUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,6,2,3,7,9,20,34,43,190,18,23,1,5,18,False
DOGEUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,3.58795138499719,4,100.0,16,4,5,3,10,17,30,37,100,14,26,5,2,5,True
DOGEUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.19016347240115028,1,100.0,17,3,6,3,10,13,22,25,190,18,27,1,5,6,True
DOGEUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-2.24789400877613,1,0.0,18,3,2,5,5,11,26,35,190,17,29,1,7,9,False
DOGEUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,15,1,7,9,5,20,16,31,130,20,30,4,3,17,False
DOGEUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.6777460176382366,2,50.0,14,2,5,7,10,17,16,25,100,19,28,5,3,15,False
DOGEUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,2.794525644318391,3,100.0,16,2,6,5,7,14,30,29,80,15,37,4,4,11,True
DOGEUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.043191849908269,3,100.0,19,1,5,6,5,21,30,47,70,18,39,5,4,18,True
