Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
DOTUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.6070340126187466,2,50.0,19,2,2,7,8,17,23,27,60,15,35,5,2,17,False
DOTUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.4864764311214409,1,0.0,19,2,2,9,6,20,22,33,50,8,25,5,7,18,False
DOTUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.6134852076252528,1,100.0,19,3,5,6,9,14,19,37,180,15,35,3,7,17,True
DOTUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.643280420658134,4,100.0,19,2,6,7,6,17,31,39,170,7,24,4,2,10,True
DOTUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.8775283163479104,4,75.0,18,1,3,8,14,21,31,25,100,19,38,3,2,17,False
DOTUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.3214438897831813,3,66.66666666666666,19,3,2,5,6,11,29,47,90,9,39,5,2,11,True
DOTUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.785074955440882,1,0.0,16,4,3,5,6,14,29,27,50,9,36,3,3,19,True
DOTUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-12.635872144528726,1,0.0,17,4,3,5,5,16,28,47,70,13,33,5,5,12,True
DOTUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.155619574727564,1,0.0,19,2,7,7,8,23,21,35,80,13,35,4,6,18,False
DOTUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.19570098195201835,1,0.0,19,2,5,6,5,19,32,39,50,9,38,2,4,5,False
DOTUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.8608523293961889,1,0.0,15,2,7,6,5,18,34,49,50,7,38,3,7,14,False
DOTUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.1078967628345593,2,100.0,14,1,6,5,8,10,21,37,100,12,23,5,2,6,True
DOTUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,13,4,7,9,10,14,34,27,120,17,25,4,2,19,True
DOTUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,5.643737099681756,3,100.0,19,2,2,6,9,17,25,45,140,14,28,3,7,9,True
DOTUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.3803768740142663,2,50.0,16,3,6,4,9,14,31,29,120,16,29,4,3,10,False
DOTUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.93285511293241,2,50.0,17,3,5,6,6,15,33,33,160,12,25,3,3,5,True
DOTUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,16,3,3,5,11,11,20,45,180,19,26,4,2,10,False
DOTUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,19,3,4,7,12,22,31,47,120,17,24,4,2,9,False
DOTUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.2826641385767603,1,100.0,19,3,7,8,12,16,34,31,110,15,23,1,6,5,True
DOTUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.1237753831727204,1,0.0,19,4,2,9,14,16,25,35,190,18,25,4,2,6,False
DOTUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,17,3,5,6,5,12,28,45,180,19,25,3,5,12,False
DOTUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.2224376447836027,3,66.66666666666666,17,4,5,4,6,17,30,49,190,11,20,2,7,10,False
DOTUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.20498547750591456,1,100.0,13,4,5,5,12,23,34,35,180,18,32,1,5,10,True
DOTUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.011574979000531,2,100.0,18,1,2,7,12,17,32,41,170,7,25,5,2,6,True
