Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
SUIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,23.854541694445896,6,83.33333333333334,19,1,5,5,8,20,20,43,110,10,33,5,4,7,False
SUIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.9296222677172485,3,66.66666666666666,19,2,4,5,10,15,18,31,80,7,30,5,2,18,False
SUIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,9.678846537022757,3,66.66666666666666,19,2,2,3,5,17,17,37,160,7,25,5,5,17,False
SUIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-3.4610454536954993,5,80.0,16,2,2,5,10,14,23,39,60,8,35,5,2,18,False
SUIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.08131122246316,7,85.71428571428571,16,4,5,3,5,12,17,41,120,8,29,5,2,18,False
SUIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,23.89166715476567,7,85.71428571428571,18,1,4,4,12,22,21,43,60,12,35,5,6,7,True
SUIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-12.567155542759611,2,50.0,19,4,4,4,9,21,19,35,90,14,34,5,3,15,False
SUIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-12.250659410808307,1,0.0,17,2,2,9,12,23,28,39,110,10,36,5,6,8,True
SUIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-14.618725074341388,1,0.0,18,3,2,9,6,11,34,25,70,8,32,3,5,15,True
SUIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.287576448184379,2,50.0,15,2,3,6,10,14,34,37,90,19,27,3,3,11,True
SUIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-3.849572963709613,2,50.0,17,3,2,3,5,21,34,27,50,16,33,3,2,5,False
SUIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,6.243251169811637,3,66.66666666666666,14,4,3,9,9,23,20,37,50,13,37,4,7,5,False
SUIUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.24034618363522053,1,100.0,8,3,6,4,9,11,21,29,70,16,22,4,3,12,False
SUIUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,4.856715795892685,2,100.0,17,4,2,9,12,12,15,47,180,16,22,2,7,9,True
SUIUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.7453963709318732,1,100.0,18,1,2,9,14,20,21,39,150,17,20,3,3,12,False
SUIUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,1.8159473597542775,1,100.0,17,2,2,4,6,13,16,41,140,20,28,2,7,6,True
SUIUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.5338975446916203,1,100.0,17,2,6,3,5,21,30,39,50,14,22,5,3,6,False
SUIUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.5603416887953516,1,100.0,16,2,5,5,6,10,31,39,180,15,24,1,5,12,True
SUIUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.8927209416869317,2,100.0,15,2,2,6,7,23,25,37,60,18,29,3,2,14,False
SUIUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,14.075140581499479,6,83.33333333333334,13,3,2,3,11,11,18,45,60,9,38,5,6,10,False
SUIUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,6.859833061539655,3,66.66666666666666,19,2,4,5,10,14,18,33,60,15,37,5,4,11,False
SUIUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,4.451147486642615,2,50.0,16,1,6,3,7,11,23,39,50,11,38,5,3,8,False
SUIUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,22.908996603008248,8,87.5,19,2,2,5,14,14,32,35,60,9,29,5,6,5,False
SUIUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,1.8724033781034377,4,75.0,16,1,3,8,9,12,23,35,50,7,38,5,2,18,False
