Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
WLDUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.25161754033403,5,80.0,19,3,4,4,14,11,28,33,60,8,38,5,3,16,True
WLDUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-8.985459663004548,1,0.0,19,2,3,4,10,12,27,35,60,8,37,5,2,13,False
WLDUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.526770727816332,3,66.66666666666666,19,1,2,9,14,22,26,45,60,11,39,5,4,14,True
WLDUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,15.06497137515237,6,83.33333333333334,17,1,6,3,10,22,28,41,70,11,37,5,3,18,False
WLDUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,11.916554654090582,5,80.0,19,4,7,4,6,11,30,39,60,10,36,4,6,13,True
WLDUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.5832074588925438,2,50.0,17,1,3,3,6,17,15,33,110,8,37,5,6,18,False
WLDUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.4317933716957674,1,0.0,19,1,4,4,11,18,34,37,100,8,38,5,6,12,True
WLDUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-8.58710949039525,2,50.0,19,4,5,7,7,22,32,45,90,7,36,5,3,11,True
WLDUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-1.340311731139443,1,0.0,19,3,3,3,5,22,33,47,80,7,37,2,2,11,True
WLDUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-2.9978077094733324,4,75.0,17,4,6,8,5,12,34,25,110,7,38,3,6,15,True
WLDUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.7949862129623906,4,75.0,13,4,4,4,7,13,15,27,90,7,31,3,5,8,True
WLDUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-6.3985418206706,3,66.66666666666666,14,2,3,5,5,14,31,35,80,8,34,3,2,18,True
WLDUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.3807281079452052,2,50.0,14,3,3,9,11,16,19,27,130,20,26,1,3,14,True
WLDUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.4289741750707519,2,50.0,17,4,2,7,8,18,28,33,150,12,25,2,3,17,True
WLDUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,16,1,7,9,6,16,20,45,110,12,20,5,2,19,True
WLDUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,12.88623371494726,6,83.33333333333334,16,4,3,3,5,10,16,39,110,13,26,5,2,7,True
WLDUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.2630014628200117,1,100.0,11,4,6,3,8,14,26,47,90,19,22,2,4,19,False
WLDUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.3148086523883329,3,100.0,18,3,2,6,8,17,24,25,140,20,31,5,2,9,True
WLDUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.0205307259600236,2,50.0,15,2,2,7,5,13,33,47,140,12,24,5,2,7,False
WLDUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.3846998525508738,1,100.0,19,4,4,4,6,24,25,47,170,10,20,2,6,17,True
WLDUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,16,1,7,6,6,20,32,47,110,12,24,2,6,15,False
WLDUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.49168930167701186,2,50.0,19,1,2,3,10,19,31,41,100,10,26,2,5,6,False
WLDUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,5.031846451945676,4,75.0,19,1,2,5,5,24,23,35,150,13,31,5,2,8,True
WLDUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.379716709733073,3,100.0,19,2,4,4,5,17,27,43,150,15,38,4,4,16,True
