Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
NEARUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.5406911560335486,3,66.66666666666666,18,1,2,8,7,14,15,29,50,13,39,5,2,7,False
NEARUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.343557584117373,1,0.0,18,1,2,3,7,16,32,31,160,16,38,5,4,13,True
NEARUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.936875620747672,1,100.0,19,4,6,5,6,23,32,31,50,11,30,5,5,15,False
NEARUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,6.672285922345633,3,100.0,14,3,3,5,8,11,22,39,80,8,30,5,5,14,True
NEARUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,3.878232440233087,7,85.71428571428571,18,3,6,3,5,17,29,45,110,9,32,5,3,17,False
NEARUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,16.295806853374593,6,83.33333333333334,17,1,3,5,5,16,31,43,80,7,36,5,3,13,True
NEARUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.709667000132044,1,0.0,17,3,2,4,9,12,24,37,100,8,33,5,7,12,True
NEARUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-8.76287738865722,2,50.0,19,3,2,5,5,24,22,29,120,7,27,5,7,5,True
NEARUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,12.172669869982355,3,100.0,19,1,4,6,6,24,27,39,70,14,39,5,5,5,False
NEARUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,5.8190876009653,3,66.66666666666666,16,1,4,4,12,10,27,35,70,10,34,4,6,5,True
NEARUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.865377943007951,2,50.0,15,1,4,3,7,16,19,27,140,8,34,5,4,12,False
NEARUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-13.448228031572473,2,50.0,14,3,2,5,5,17,19,39,50,9,37,5,2,9,False
NEARUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.6944878426732997,4,75.0,17,3,4,3,9,17,26,47,150,11,31,3,6,10,False
NEARUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.917594209871611,1,100.0,14,4,6,8,6,19,19,43,140,9,35,3,3,14,False
NEARUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.15532702856060343,1,100.0,15,1,2,9,5,12,30,45,70,14,24,1,4,18,False
NEARUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,3.9963217741056933,4,100.0,19,4,2,9,5,18,18,47,180,13,24,1,4,7,True
NEARUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,13,1,5,5,9,21,20,49,110,19,26,1,2,16,False
NEARUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.4179869281045745,1,100.0,14,2,4,9,9,10,27,39,130,18,22,4,2,12,True
NEARUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.107658642276422,3,100.0,13,2,4,9,13,23,24,47,120,7,22,4,2,10,True
NEARUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.0260831816506064,1,0.0,13,4,4,7,10,21,26,35,150,11,24,5,6,14,True
NEARUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,17,4,7,3,7,11,29,39,80,20,24,5,7,16,False
NEARUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-8.68206244409725,2,50.0,15,3,2,4,7,18,28,47,160,12,33,3,6,8,True
NEARUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,18,4,4,8,8,24,16,25,50,15,28,4,2,10,True
NEARUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.912938027953497,4,75.0,19,1,2,3,6,24,24,43,110,7,27,2,2,18,False
