Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
LINKUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.468770729968341,2,100.0,19,1,2,4,13,24,34,35,180,7,35,4,4,5,False
LINKUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.900043834699996,3,66.66666666666666,18,3,3,3,6,21,24,41,140,8,32,5,2,9,False
LINKUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.2750144792493376,3,100.0,18,3,6,5,13,13,27,25,120,10,34,5,2,16,True
LINKUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-0.7566929496148234,1,0.0,19,1,3,3,9,21,30,27,140,9,32,2,6,16,True
LINKUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.59777232798753,2,100.0,19,2,3,9,8,23,16,43,180,20,38,5,3,7,False
LINKUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-0.0287951187370572,2,50.0,16,1,5,4,5,10,23,27,150,9,34,5,4,13,True
LINKUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-6.158466114918337,1,0.0,19,2,2,3,6,16,33,49,100,12,39,5,5,17,False
LINKUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-4.737174477702788,1,0.0,16,3,2,3,5,18,33,41,120,8,23,3,7,17,False
LINKUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-1.0793566716794323,1,0.0,19,3,3,3,10,13,28,27,80,10,27,2,5,14,True
LINKUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.8609604924109346,2,100.0,19,3,3,3,8,19,20,41,190,10,34,1,6,18,False
LINKUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.4749469650723546,3,100.0,17,3,7,3,6,18,33,35,110,11,29,4,2,16,True
LINKUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.6872387911291078,2,50.0,18,3,3,6,8,18,24,35,140,15,37,1,5,7,True
LINKUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.4895089881125081,1,0.0,13,3,5,6,14,13,21,43,90,17,25,4,4,18,True
LINKUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-1.817113715637897,1,0.0,18,3,3,9,13,18,28,45,100,9,27,2,5,17,False
LINKUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.8652049544130014,1,100.0,14,2,6,4,7,20,32,35,160,16,25,4,2,5,True
LINKUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-12.725961783769346,1,0.0,18,1,4,9,5,14,18,49,60,8,38,2,7,7,False
LINKUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,6,3,7,3,8,23,25,27,190,19,21,1,3,16,False
LINKUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-0.10192157795466672,1,0.0,7,4,5,7,8,21,16,31,160,12,27,4,3,5,True
LINKUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.3683434787070023,2,50.0,17,3,2,8,11,18,16,45,60,20,29,4,7,16,False
LINKUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.8160918457007957,1,0.0,17,3,3,5,13,11,20,43,70,13,23,4,7,13,False
LINKUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.7849957685826858,1,100.0,17,4,5,3,6,21,34,47,170,15,25,4,5,16,True
LINKUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-2.3809364772683472,1,0.0,15,1,5,5,8,24,20,47,180,12,22,4,3,13,True
LINKUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.7836379750638223,1,100.0,19,2,3,3,9,24,33,45,160,14,26,4,4,6,True
LINKUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,4.6657498376699635,3,100.0,14,4,4,4,7,10,17,37,120,10,33,5,3,10,True
