Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
BNBUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.046900081573197916,4,75.0,18,2,2,3,6,23,31,37,50,9,38,4,2,11,False
BNBUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.2089120051028024,2,50.0,19,1,2,8,8,11,18,35,150,7,36,3,3,5,False
BNBUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,1.2844248441410633,2,50.0,19,1,5,6,5,23,25,49,120,9,35,5,3,8,True
BNBUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.1892584420724939,2,100.0,19,3,4,3,5,12,33,29,140,8,31,3,3,5,True
BNBUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.137192411686199,2,100.0,18,1,2,6,11,13,17,41,110,7,33,4,6,11,False
BNBUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.8898535957792442,3,66.66666666666666,18,1,4,5,9,15,30,33,70,10,32,5,2,12,False
BNBUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,4.177074852100238,4,75.0,19,3,6,5,7,21,16,25,50,9,37,5,2,5,True
BNBUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,3.3864551926780617,3,66.66666666666666,18,1,6,7,6,24,26,31,50,7,25,3,5,9,True
BNBUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.1390935629535193,1,0.0,19,3,3,4,10,20,21,41,70,7,22,5,6,19,True
BNBUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.574952717579813,1,0.0,18,1,6,4,6,17,19,35,50,12,31,5,4,13,False
BNBUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,2.810445895620317,2,50.0,19,2,2,4,6,22,15,29,70,9,32,5,2,6,True
BNBUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-7.480913433996261,1,0.0,17,3,2,6,7,12,17,37,60,8,27,3,7,8,True
BNBUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.1340303357874948,1,0.0,19,4,4,7,8,21,21,33,80,8,20,5,2,10,False
BNBUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.3470397477767682,1,0.0,14,4,7,3,6,24,34,29,60,16,26,4,2,6,True
BNBUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.19539568706119503,1,100.0,18,1,2,5,14,11,21,39,160,10,21,1,5,17,True
BNBUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.6663703710116184,1,0.0,19,4,4,8,7,15,24,43,60,14,31,1,4,5,True
BNBUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,5,4,6,4,7,15,20,31,110,20,20,2,6,5,False
BNBUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,7,4,6,9,13,20,22,31,130,19,20,5,5,16,True
BNBUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.4278865005416188,2,100.0,17,4,3,4,5,13,20,29,130,9,22,1,4,13,True
BNBUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.7191646562516363,1,0.0,17,2,7,3,9,21,33,43,190,16,24,2,6,5,False
BNBUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.1334657891427513,3,100.0,19,1,3,5,10,23,28,29,50,10,24,1,2,12,False
BNBUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.0805146050369197,2,50.0,16,1,2,7,10,19,26,47,150,15,30,1,6,7,True
BNBUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.555846158366391,1,100.0,19,2,3,5,11,19,26,49,80,12,27,4,3,5,True
BNBUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,2.5889793378651715,1,100.0,19,1,3,3,11,22,17,43,160,7,23,4,2,12,False
