Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
FILUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.9685163400061212,3,66.66666666666666,19,2,4,3,9,18,22,35,60,7,36,5,6,12,False
FILUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-7.494055690358015,1,0.0,19,2,3,7,5,24,15,39,50,9,36,5,4,12,False
FILUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.6685065311024223,2,50.0,19,1,2,5,10,19,26,29,110,14,35,5,7,5,False
FILUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,4.208924711198958,3,100.0,16,1,3,5,14,14,31,31,140,13,35,5,4,15,False
FILUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,1.9394793766980278,4,75.0,17,4,2,3,6,23,20,35,110,8,31,5,4,19,True
FILUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-10.410511533299104,2,50.0,19,2,4,3,8,21,21,29,50,10,30,5,4,18,True
FILUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,3.327043467505564,3,66.66666666666666,19,3,4,3,7,22,31,43,130,17,33,5,2,9,False
FILUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-16.159433161277082,1,0.0,17,2,7,9,6,10,15,33,80,10,27,5,3,9,False
FILUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.018962414896829,1,0.0,19,3,2,7,10,12,17,39,60,15,37,4,5,6,True
FILUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,3.122799690751532,3,66.66666666666666,15,4,2,3,13,16,19,49,120,7,29,5,5,9,False
FILUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,18,3,4,5,14,17,28,33,60,13,23,3,2,17,False
FILUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.62980350339851,1,0.0,17,1,6,5,14,15,22,33,120,13,23,5,6,18,False
FILUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.3880646852328473,1,100.0,17,3,7,6,8,21,25,31,90,12,21,4,2,14,False
FILUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.5316686941644804,1,100.0,14,1,6,4,13,11,15,25,130,11,20,2,4,5,False
FILUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.6855731969841683,1,100.0,11,4,7,3,9,22,19,37,120,15,26,4,2,16,True
FILUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.9376758266707625,1,0.0,12,2,7,9,7,22,25,43,130,18,38,4,3,10,True
FILUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,13,3,4,3,6,11,17,29,90,19,21,2,6,9,True
FILUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,18,1,3,8,6,22,28,41,190,20,22,5,4,8,False
FILUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,3.6423945973177885,2,50.0,17,4,5,3,14,17,30,39,140,14,23,4,2,13,False
FILUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.5399555181128779,1,100.0,17,3,6,8,14,10,17,45,190,17,27,5,3,10,False
FILUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,19,2,3,3,13,11,25,45,70,12,22,4,2,8,True
FILUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.042799471932221,2,50.0,19,2,3,3,10,20,24,41,90,14,27,5,2,17,True
FILUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.38227080181543194,1,100.0,19,3,3,7,5,18,17,39,90,8,20,5,2,16,True
FILUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0,19,2,2,3,14,18,15,33,170,13,27,5,7,19,True
