Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
APTUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,3.2114504673480315,2,50.0,19,1,5,7,10,18,28,37,90,13,37,5,5,12,False
APTUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.869024963833524,2,50.0,19,1,5,4,6,23,20,41,180,12,36,5,4,14,True
APTUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,2.9243852765643563,2,50.0,17,4,5,3,6,12,17,43,180,9,29,5,5,18,False
APTUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,8.67950864614755,6,83.33333333333334,18,4,4,3,7,23,30,35,100,7,29,5,2,19,False
APTUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.455651369325468,9,88.88888888888889,17,1,2,3,8,19,26,29,80,9,25,4,2,15,False
APTUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,30.669271994739656,10,90.0,18,1,5,4,6,21,32,45,60,8,32,5,3,12,True
APTUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-18.851818864025148,2,50.0,18,1,6,4,6,24,18,29,80,7,36,4,2,11,False
APTUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-21.461503155367613,1,0.0,19,2,3,4,5,21,23,37,160,13,30,5,5,13,False
APTUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-4.565903013297678,1,0.0,19,4,4,3,5,14,20,45,100,8,37,3,4,5,True
APTUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-9.13772086438841,1,0.0,19,1,2,4,5,17,33,47,50,9,31,3,7,17,True
APTUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.30963455129030537,2,50.0,14,3,3,9,14,15,28,43,70,12,33,3,7,14,True
APTUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.8775523231836946,2,50.0,11,2,3,6,10,19,15,27,60,13,37,2,7,5,False
APTUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.3343245794313665,2,100.0,5,1,5,6,10,18,17,25,100,20,22,2,2,5,True
APTUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.31912717687700987,1,100.0,5,4,7,6,8,14,22,47,170,15,26,2,2,18,True
APTUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.5459525912323135,5,80.0,19,3,3,3,5,15,19,29,140,7,26,1,3,10,False
APTUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-0.4463323890089632,2,50.0,15,1,3,5,6,21,32,45,190,11,38,5,2,17,True
APTUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,2.8349419427822875,1,100.0,17,2,6,7,13,22,27,35,190,17,23,5,5,12,True
APTUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,5.199822144647093,2,100.0,14,2,4,4,11,11,23,49,150,20,26,5,2,7,False
APTUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.5248164801093598,2,50.0,17,3,5,4,10,12,33,39,150,9,38,4,5,10,True
APTUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,4.344710044022082,7,85.71428571428571,13,4,2,9,13,15,34,37,170,19,37,4,2,16,False
APTUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,4.6266164711329605,5,80.0,19,2,2,7,6,19,34,37,90,8,28,5,3,14,True
APTUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-10.301801973232616,1,0.0,15,3,3,3,13,16,31,45,160,7,24,5,6,15,False
APTUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,10.075716605691088,6,83.33333333333334,19,2,2,5,11,16,24,47,120,11,36,5,5,13,True
APTUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,12.1381096714261,9,88.88888888888889,18,2,2,3,14,11,30,43,60,8,39,5,2,15,False
