Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),ReturnsFile,param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
SUIUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-3.878360563572536,1,0.0,reports_walkforward/returns_SUIUSDT_30min.pkl,19,4,2,3,9,23,20,49,50,16,38,4,6,6,True
SUIUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.681564366491763,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_30min.pkl,18,4,3,3,9,15,16,31,70,11,34,4,7,15,True
SUIUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0.0,reports_walkforward/returns_SUIUSDT_30min.pkl,17,4,5,5,10,15,29,49,180,17,20,4,7,19,False
SUIUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.8032004383271119,1,0.0,reports_walkforward/returns_SUIUSDT_30min.pkl,5,1,2,7,8,13,29,39,110,16,37,2,4,14,False
SUIUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,-0.6395180595911931,4,75.0,reports_walkforward/returns_SUIUSDT_30min.pkl,10,3,4,5,13,15,23,31,150,10,30,3,2,12,True
SUIUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,1.8152751065145356,3,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,19,2,4,7,6,16,31,37,100,11,31,1,5,12,True
SUIUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.4045540260689373,1,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,17,3,7,3,8,14,27,47,120,18,30,5,2,7,True
SUIUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.1997619028857773,3,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,9,2,3,8,11,18,29,41,150,14,34,4,2,7,True
SUIUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,5.022397241565679,6,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,13,1,7,5,9,10,20,39,60,7,38,5,2,19,False
SUIUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,8.275518381725465,4,100.0,reports_walkforward/returns_SUIUSDT_30min.pkl,17,1,6,3,9,14,28,25,70,11,36,5,5,10,False
SUIUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,4.482259608184536,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_30min.pkl,15,4,5,4,5,16,29,33,70,8,39,4,6,13,True
SUIUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,9.387258954096467,4,75.0,reports_walkforward/returns_SUIUSDT_30min.pkl,19,1,2,5,13,18,29,35,60,7,24,3,4,6,True
SUIUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,7.574065440015176,9,88.88888888888889,reports_walkforward/returns_SUIUSDT_30min.pkl,19,2,2,3,10,19,23,29,70,7,33,5,2,10,False
SUIUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,1.709084425306795,1,0.0,reports_walkforward/returns_SUIUSDT_30min.pkl,19,1,6,5,9,13,31,27,60,7,29,5,7,7,False
EOSUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,3.3699510210779104,2,50.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,2,3,4,7,13,26,25,70,10,39,5,3,11,True
EOSUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-2.901563350429315,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,1,2,6,10,14,21,45,50,11,32,4,4,13,True
EOSUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.4947242165242338,1,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,17,3,2,3,6,14,21,47,90,7,28,3,4,19,False
EOSUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.233275801478829,2,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,15,1,4,5,12,11,19,41,100,10,39,3,7,11,True
EOSUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-0.734241350056708,2,50.0,reports_walkforward/returns_EOSUSDT_1H.pkl,18,1,3,4,14,22,15,49,90,7,35,5,2,7,False
EOSUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.6915584356215208,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,17,4,7,6,7,19,29,25,70,16,38,3,3,7,True
EOSUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,1.6760272808765242,3,66.66666666666666,reports_walkforward/returns_EOSUSDT_1H.pkl,19,3,2,9,8,10,17,33,60,7,33,5,2,13,False
EOSUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,2.2650179070813126,2,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,13,2,3,7,5,13,21,45,110,11,35,3,4,15,False
EOSUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,4.710686882625059,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,18,3,5,9,8,15,34,33,60,12,30,5,5,5,False
EOSUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.890763226328752,2,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,16,1,5,4,7,16,20,49,60,19,39,5,3,14,True
EOSUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.1079680339770581,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,2,2,3,8,23,26,27,100,10,27,3,7,8,True
EOSUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.8824245986991497,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,2,3,6,6,23,20,27,180,7,38,5,5,19,False
EOSUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.1800331912055437,4,75.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,2,4,5,12,22,25,39,50,9,33,2,5,13,True
EOSUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.352979938308141,2,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,18,2,3,6,12,24,18,29,100,16,38,2,5,16,True
EOSUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.805518777338701,5,80.0,reports_walkforward/returns_EOSUSDT_1H.pkl,18,2,2,3,10,24,21,37,50,13,33,2,7,19,True
EOSUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,5,3,6,4,10,22,15,33,170,19,21,2,6,8,False
EOSUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.25828668979583913,1,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,5,1,7,7,10,12,28,33,100,9,26,2,6,9,True
EOSUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.7386381974446632,1,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,16,1,7,9,7,17,15,45,150,14,26,5,2,12,True
EOSUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.8025556840337575,3,66.66666666666666,reports_walkforward/returns_EOSUSDT_1H.pkl,13,3,3,3,11,14,17,39,60,10,37,3,2,14,False
EOSUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-3.070118180557857,2,50.0,reports_walkforward/returns_EOSUSDT_1H.pkl,16,2,7,5,6,12,33,45,100,14,39,5,2,9,False
EOSUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.5417517111366177,2,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,12,2,3,8,10,18,15,35,120,17,37,4,2,17,False
EOSUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-0.5468476947082301,2,50.0,reports_walkforward/returns_EOSUSDT_1H.pkl,17,2,4,8,14,19,21,35,120,8,23,4,2,5,False
EOSUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0.0,reports_walkforward/returns_EOSUSDT_1H.pkl,19,4,3,5,7,11,24,39,100,10,26,4,4,12,True
EOSUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,5.138700887467684,6,100.0,reports_walkforward/returns_EOSUSDT_1H.pkl,17,1,5,5,9,16,34,33,50,7,35,5,2,16,False
ADAUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.484141700378929,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,18,4,2,3,13,23,29,43,50,7,33,5,5,19,False
ADAUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.22165845782438076,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,2,2,3,8,11,28,35,170,11,38,5,4,15,True
ADAUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,5.085155086919868,3,66.66666666666666,reports_walkforward/returns_ADAUSDT_30min.pkl,18,3,3,4,11,19,24,37,110,9,36,5,6,18,False
ADAUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.5257330725939156,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,16,2,3,5,5,21,24,33,50,9,23,3,7,10,True
ADAUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,4.790637376856255,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,14,2,3,8,8,16,15,39,180,9,32,5,4,15,True
ADAUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-0.7397780281662714,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,3,4,3,13,11,32,35,160,7,24,5,4,12,True
ADAUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.184677953946812,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,18,2,6,4,6,23,24,49,100,18,31,4,2,8,False
ADAUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-5.18348669774814,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,16,1,5,9,9,17,26,25,130,8,34,3,2,19,True
ADAUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-3.3683633768969545,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,18,4,2,3,7,11,20,43,90,7,30,2,5,19,False
ADAUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.6077195217873985,1,100.0,reports_walkforward/returns_ADAUSDT_30min.pkl,16,2,3,5,9,24,32,25,80,13,23,4,2,15,True
ADAUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.3775579686253083,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,4,4,6,10,10,26,41,50,12,24,5,2,11,True
ADAUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.7351743196868488,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,5,3,4,4,12,13,25,47,170,11,30,3,3,8,True
ADAUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.6632034388938788,4,100.0,reports_walkforward/returns_ADAUSDT_30min.pkl,14,3,7,9,7,23,15,31,160,20,34,3,2,17,True
ADAUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,4.160632259621222,1,100.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,4,3,4,11,11,15,39,170,13,29,4,2,10,False
ADAUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.783460517678459,3,66.66666666666666,reports_walkforward/returns_ADAUSDT_30min.pkl,18,1,4,6,11,11,31,27,170,13,38,4,2,15,False
ADAUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.20352923534081,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,15,2,6,4,9,23,25,31,80,13,31,5,2,14,False
ADAUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,19,2,3,7,9,20,26,27,190,11,21,1,6,17,False
ADAUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.23852578213266,1,100.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,1,7,9,14,15,20,39,130,19,27,3,7,13,True
ADAUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.7777416904403811,2,50.0,reports_walkforward/returns_ADAUSDT_30min.pkl,18,4,7,8,7,17,24,41,190,18,30,5,4,16,True
ADAUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.279818150501554,1,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,3,3,7,9,20,34,35,130,15,24,1,2,14,True
ADAUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,17,2,5,8,14,10,25,25,50,17,27,5,2,9,False
ADAUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.5272235514262036,4,75.0,reports_walkforward/returns_ADAUSDT_30min.pkl,19,4,7,5,5,11,25,47,170,8,21,5,2,5,False
ADAUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0.0,reports_walkforward/returns_ADAUSDT_30min.pkl,18,4,5,6,5,19,30,31,50,17,27,5,2,13,False
ADAUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.867688689764906,4,100.0,reports_walkforward/returns_ADAUSDT_30min.pkl,16,2,2,7,5,10,31,45,90,10,36,4,3,19,True
ADAUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,-3.254381024367814,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,1,2,6,5,11,28,45,50,15,37,5,6,5,True
ADAUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-5.136261943630959,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,18,1,3,5,5,23,16,29,170,11,36,3,2,6,False
ADAUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.90045378906565,3,66.66666666666666,reports_walkforward/returns_ADAUSDT_15min.pkl,18,4,7,7,5,14,19,47,90,8,29,5,3,11,True
ADAUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.5041862347199277,4,75.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,2,4,4,5,11,21,45,190,7,34,4,2,19,False
ADAUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,6.758319231441345,6,83.33333333333334,reports_walkforward/returns_ADAUSDT_15min.pkl,17,4,4,5,5,21,25,41,130,19,36,4,3,19,False
ADAUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.641850046487837,2,50.0,reports_walkforward/returns_ADAUSDT_15min.pkl,17,3,3,3,7,12,17,29,190,7,29,4,2,17,False
ADAUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-3.8707666845804622,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,16,3,3,3,8,12,29,27,130,12,29,4,5,8,True
ADAUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-10.16321380126628,2,50.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,4,3,6,12,12,34,35,100,7,26,4,2,13,True
ADAUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-5.6650913955413,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,4,2,4,9,22,32,37,110,9,28,3,4,9,True
ADAUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,2.925258757732707,3,66.66666666666666,reports_walkforward/returns_ADAUSDT_15min.pkl,18,3,3,4,9,24,30,33,140,11,31,4,4,17,True
ADAUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-3.00158861099048,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,18,4,6,7,6,22,18,25,140,11,36,5,6,15,True
ADAUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.19231025084356368,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,5,3,4,3,6,13,18,43,110,18,23,4,6,10,True
ADAUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.695932963671031,3,66.66666666666666,reports_walkforward/returns_ADAUSDT_15min.pkl,5,2,7,3,10,22,18,37,110,19,32,3,7,8,True
ADAUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.2462564698698673,3,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,13,2,7,3,13,24,19,31,190,15,26,5,2,18,True
ADAUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.7810457241196564,7,85.71428571428571,reports_walkforward/returns_ADAUSDT_15min.pkl,18,3,3,4,12,23,22,45,150,11,24,1,2,11,True
ADAUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-2.378258003595368,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,17,2,2,4,9,20,30,45,190,11,24,1,7,7,False
ADAUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,1.0418622575052883,1,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,17,1,5,3,5,21,29,27,60,17,26,5,2,18,True
ADAUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.342857232702844,3,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,18,3,4,5,11,19,29,43,190,9,20,4,2,12,True
ADAUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,3.5127971886464326,1,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,1,5,6,6,20,26,49,140,16,24,4,3,10,False
ADAUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-3.7802561575637217,1,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,1,7,6,5,24,15,39,60,14,23,4,3,18,False
ADAUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.528369266454054,1,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,17,3,4,6,12,15,24,41,80,12,20,5,3,16,False
ADAUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.29710707692305327,1,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,15,1,5,8,6,21,21,29,150,13,20,3,2,6,False
ADAUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,1,5,4,10,17,33,39,80,16,24,2,5,16,True
ADAUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,9.80964360027452,5,100.0,reports_walkforward/returns_ADAUSDT_15min.pkl,19,1,3,9,8,21,18,39,70,8,30,4,4,17,False
1000PEPEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.792379796077252,2,50.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,17,2,2,5,6,10,26,45,190,7,39,5,5,15,True
1000PEPEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,1.9125759046831226,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,18,4,4,4,6,24,30,47,50,7,25,4,3,14,True
1000PEPEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.536470264373648,2,50.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,3,3,6,7,14,25,29,90,10,36,5,3,11,True
1000PEPEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,2.7545749411969966,5,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,15,2,5,8,6,10,16,31,180,10,31,4,2,10,True
1000PEPEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,22.65737221848443,4,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,3,5,6,7,10,20,39,110,13,36,5,4,7,True
1000PEPEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-7.702143510405035,2,50.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,1,4,4,8,23,32,29,50,10,36,3,2,13,True
1000PEPEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.712610779759618,2,50.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,4,4,3,6,17,34,47,70,12,31,4,4,6,True
1000PEPEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,9.166102184517566,3,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,2,2,6,8,13,29,31,110,8,35,4,6,10,False
1000PEPEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,4.880685489636494,2,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,15,1,4,6,13,18,26,29,90,13,34,5,5,17,False
1000PEPEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-4.261326188560066,4,75.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,4,6,4,5,18,33,31,100,12,33,5,5,18,True
1000PEPEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.08041048344318291,3,66.66666666666666,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,17,2,3,6,6,11,23,29,110,7,33,4,4,10,True
1000PEPEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-3.172115783355478,1,0.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,18,1,7,6,11,24,23,41,120,14,32,5,5,9,True
1000PEPEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,5.337066279755853,5,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,2,6,8,11,17,27,47,100,9,36,4,2,19,True
1000PEPEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-10.818592476973388,1,0.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,4,2,5,13,11,26,43,60,12,29,4,4,8,True
1000PEPEUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.9471886167912835,1,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,18,1,2,4,5,10,32,45,60,11,25,5,5,8,True
1000PEPEUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-21.504816590444197,1,0.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,14,1,2,4,8,15,15,43,130,12,29,5,5,10,True
1000PEPEUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,3.700509259842799,1,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,4,6,4,7,20,21,41,170,14,23,4,5,19,True
1000PEPEUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,1.2439507553398732,2,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,1,2,6,6,24,18,27,150,13,22,2,6,6,True
1000PEPEUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.47913548458888844,2,50.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,2,4,8,7,10,33,25,150,18,28,2,7,14,False
1000PEPEUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.5213432797303703,2,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,2,2,3,14,13,15,29,190,11,23,2,7,17,True
1000PEPEUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.5985147686083936,1,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,1,2,7,5,13,21,49,120,12,24,3,2,5,False
1000PEPEUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-1.9871927561959324,1,0.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,16,3,2,6,5,10,18,31,100,7,37,3,5,17,True
1000PEPEUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,19,2,2,5,5,24,30,39,190,19,30,2,7,18,True
1000PEPEUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,17.244274825545467,9,100.0,reports_walkforward/returns_1000PEPEUSDT_30min.pkl,17,2,2,4,6,10,15,45,50,7,35,5,2,12,True
SUIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,23.854541694445896,6,83.33333333333334,reports_walkforward/returns_SUIUSDT_15min.pkl,19,1,5,5,8,20,20,43,110,10,33,5,4,7,False
SUIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,4.9296222677172485,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_15min.pkl,19,2,4,5,10,15,18,31,80,7,30,5,2,18,False
SUIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,9.678846537022757,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_15min.pkl,19,2,2,3,5,17,17,37,160,7,25,5,5,17,False
SUIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,-3.4610454536954993,5,80.0,reports_walkforward/returns_SUIUSDT_15min.pkl,16,2,2,5,10,14,23,39,60,8,35,5,2,18,False
SUIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.08131122246316,7,85.71428571428571,reports_walkforward/returns_SUIUSDT_15min.pkl,16,4,5,3,5,12,17,41,120,8,29,5,2,18,False
SUIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,23.89166715476567,7,85.71428571428571,reports_walkforward/returns_SUIUSDT_15min.pkl,18,1,4,4,12,22,21,43,60,12,35,5,6,7,True
SUIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-12.567155542759611,2,50.0,reports_walkforward/returns_SUIUSDT_15min.pkl,19,4,4,4,9,21,19,35,90,14,34,5,3,15,False
SUIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-12.250659410808307,1,0.0,reports_walkforward/returns_SUIUSDT_15min.pkl,17,2,2,9,12,23,28,39,110,10,36,5,6,8,True
SUIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-14.618725074341388,1,0.0,reports_walkforward/returns_SUIUSDT_15min.pkl,18,3,2,9,6,11,34,25,70,8,32,3,5,15,True
SUIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.287576448184379,2,50.0,reports_walkforward/returns_SUIUSDT_15min.pkl,15,2,3,6,10,14,34,37,90,19,27,3,3,11,True
SUIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-3.849572963709613,2,50.0,reports_walkforward/returns_SUIUSDT_15min.pkl,17,3,2,3,5,21,34,27,50,16,33,3,2,5,False
SUIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,6.243251169811637,3,66.66666666666666,reports_walkforward/returns_SUIUSDT_15min.pkl,14,4,3,9,9,23,20,37,50,13,37,4,7,5,False
