Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
OPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,18.164729851753325,7,85.71428571428571,19,1,2,4,5,21,28,31,60,13,37,5,4,8,True
OPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-6.899673703280018,2,50.0,19,3,3,9,9,13,23,33,70,7,36,4,3,12,True
OPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,6.929595770128971,6,83.33333333333334,19,3,4,5,5,20,27,25,100,9,38,5,3,8,True
OPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,10.614030503616956,4,75.0,19,3,2,3,9,20,16,39,50,17,39,5,2,16,False
OPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,22.203261171936738,8,87.5,19,2,2,3,5,21,26,27,70,12,39,3,3,11,False
OPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.859180180240618,2,50.0,19,1,3,3,12,19,23,25,70,14,39,4,4,7,True
OPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-12.578732273860261,1,0.0,19,3,5,5,9,19,25,45,90,7,37,5,5,6,True
OPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-21.0648488147541,1,0.0,19,1,2,3,12,17,22,33,80,12,37,4,6,7,False
OPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,9.183088379175587,4,75.0,18,4,3,5,12,15,22,39,110,10,36,4,7,19,True
OPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-8.305950251794314,1,0.0,17,2,3,3,5,10,30,35,80,8,37,5,5,6,False
OPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-7.402206948877632,1,0.0,19,3,2,8,10,11,21,47,50,14,37,5,7,8,True
OPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.5571803348980664,3,100.0,17,4,3,5,6,24,27,37,140,18,24,1,6,10,False
OPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,5,1,7,5,12,19,23,47,180,17,23,5,2,14,True
OPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.6507092342751726,1,100.0,17,4,2,8,10,13,33,47,180,18,27,5,3,14,True
OPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,3.049191002694318,4,75.0,18,4,3,3,5,22,26,47,50,17,30,2,6,12,False
OPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,6.531178142312988,7,85.71428571428571,19,2,4,5,8,19,22,31,130,14,23,2,6,18,True
OPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.4781689517958876,2,100.0,12,1,5,6,12,20,23,39,70,14,20,3,2,7,False
OPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.32158671411626205,1,100.0,16,4,2,4,11,10,27,45,190,18,24,4,2,17,True
OPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,19,2,5,3,14,17,17,49,120,15,20,5,2,15,False
OPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,2.552173735822527,8,100.0,19,4,2,6,7,23,27,33,50,20,35,1,5,11,False
OPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,1.2504792883025084,6,100.0,18,3,3,4,14,15,15,35,50,18,33,1,3,16,True
OPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-4.6190727590318055,9,88.88888888888889,19,3,4,7,8,18,34,39,70,9,39,1,3,13,False
OPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,17.226825886281173,11,90.9090909090909,19,1,2,3,5,21,27,35,80,13,38,4,2,14,True
OPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,7.58789708546419,10,90.0,17,4,3,7,7,12,29,39,120,7,38,5,3,12,False
