Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
ARBUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,20.06862643105023,9,88.88888888888889,19,2,2,3,6,20,20,31,60,7,34,5,2,10,False
ARBUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-10.592341861189581,3,66.66666666666666,17,1,3,4,11,11,25,33,60,7,25,5,3,6,True
ARBUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,3.5395834944061733,2,50.0,17,2,6,4,5,13,33,33,100,19,37,4,4,19,False
ARBUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.1047510841973196,4,75.0,18,1,6,6,6,12,33,47,60,7,28,5,2,7,False
ARBUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,8.865562585110997,11,90.9090909090909,19,3,4,3,6,14,24,49,80,9,30,3,2,7,False
ARBUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-12.136215947222196,2,50.0,17,2,5,4,5,19,32,47,60,7,28,5,2,17,False
ARBUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-4.86723314742965,1,0.0,17,1,6,4,5,22,31,33,150,7,27,5,2,15,False
ARBUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-13.443517532205185,2,50.0,19,1,6,6,12,22,31,39,110,9,22,1,6,11,True
ARBUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-0.22611937410902394,1,0.0,16,4,5,3,8,18,26,41,100,8,21,1,5,17,True
ARBUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-0.5191478607442512,1,0.0,16,4,2,5,5,24,32,41,150,8,27,2,5,5,True
ARBUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.49678663224670405,8,87.5,6,4,4,6,5,19,32,25,150,10,24,1,6,12,False
ARBUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.3179391384151353,1,0.0,5,3,5,8,11,21,27,47,80,14,22,4,5,11,True
ARBUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.2131668385062522,1,100.0,17,4,2,4,8,22,21,49,160,17,20,1,3,6,True
ARBUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,3.4790458585820083,1,100.0,10,4,2,9,7,21,29,45,150,20,21,5,3,12,True
ARBUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.6523925848270329,1,100.0,13,2,5,9,9,10,18,43,110,19,25,3,2,15,True
ARBUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,3.9639403044752664,2,100.0,18,3,2,8,8,18,32,35,180,16,21,3,2,8,True
ARBUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,19,4,4,7,6,24,15,47,90,16,21,4,2,6,True
ARBUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.039222517504566845,1,0.0,16,3,6,9,6,10,19,31,180,20,24,3,7,7,True
ARBUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,1.1395201665060473,1,100.0,16,2,7,5,12,20,31,31,100,16,21,3,4,6,True
ARBUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.022077609038984036,1,0.0,19,4,2,4,6,24,22,43,70,16,21,2,4,14,False
ARBUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,19,3,6,3,7,14,21,33,130,20,23,2,6,13,False
ARBUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.3093454560565654,3,66.66666666666666,18,1,7,8,12,14,34,37,120,15,22,5,2,7,True
ARBUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.020350854393448,2,100.0,16,1,2,8,6,16,32,35,80,14,24,3,3,17,False
ARBUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,12.405777351120296,6,83.33333333333334,17,3,5,4,7,18,21,25,100,7,26,5,6,12,True
