Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
XRPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.288512128381616,1,0.0,17,1,3,6,9,13,16,35,120,18,34,5,2,19,True
XRPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-4.322982354795846,1,0.0,17,1,6,6,5,10,25,47,180,15,34,5,3,6,True
XRPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.8558657677933956,1,100.0,19,4,2,4,13,10,31,33,60,14,32,1,2,16,False
XRPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,1.1046787744294129,6,83.33333333333334,17,4,3,8,7,14,21,39,110,12,29,1,4,13,False
XRPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,2.625122685056769,4,75.0,19,1,5,7,7,19,19,37,90,13,26,4,2,9,True
XRPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.409767164216148,9,100.0,17,4,6,3,8,15,32,45,110,18,34,1,4,19,False
XRPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.046504924427526184,1,0.0,14,2,3,3,14,10,27,49,50,12,27,2,7,12,True
XRPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-9.438664828849818,1,0.0,19,4,2,4,5,12,23,37,130,15,31,4,2,11,False
XRPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,1.8634249997946606,2,50.0,15,4,3,4,5,21,15,43,150,11,28,5,2,14,True
XRPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,-1.7279055747317362,1,0.0,19,2,2,8,8,13,31,37,70,12,33,1,6,18,False
XRPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.947800941810617,5,80.0,18,1,2,7,10,13,19,31,190,17,37,1,2,14,True
XRPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.5181728353283797,2,50.0,16,4,7,5,5,22,24,39,120,17,26,5,3,15,True
XRPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-0.058260914571406364,1,0.0,5,3,3,7,14,17,17,33,120,11,25,2,6,7,False
XRPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.0813909320304127,2,100.0,5,4,7,9,10,18,16,49,150,20,23,4,7,11,False
XRPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.34081022850922515,1,100.0,17,4,3,5,13,15,21,27,150,15,25,3,2,8,False
XRPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,5.749283143751094,2,50.0,17,2,6,4,7,11,32,43,180,7,29,5,2,7,False
XRPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.38635575146204193,3,66.66666666666666,17,4,6,6,5,10,16,45,60,20,36,4,2,11,False
XRPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-2.0685954373827697,2,50.0,17,4,6,3,8,24,33,31,160,9,31,5,2,7,False
XRPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,2.5597070752660267,3,66.66666666666666,14,3,3,7,10,24,21,43,150,7,35,4,4,12,True
XRPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-3.710204793736871,2,50.0,14,1,6,5,12,10,25,45,170,7,31,4,6,10,True
XRPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.38878085833651266,1,100.0,18,2,2,7,9,12,18,31,50,14,22,3,2,15,True
XRPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.6605788833608184,3,66.66666666666666,19,1,6,8,5,23,24,31,150,11,21,1,2,14,False
XRPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,17,4,3,4,6,13,17,25,80,18,25,4,3,15,False
XRPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,6.611312351744769,3,100.0,17,3,3,4,5,14,33,29,70,9,36,5,5,11,True
