Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),param_port,param_ps2,param_ps3,param_ps4,param_ps5,param_ps6,param_ps7,param_ps8,param_ma_length,param_rsi_length,param_oversold,param_profit_target_percent,param_profit_target_percent_all,param_take_profit_progression,param_entry_on
INJUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,15.71582647458385,8,87.5,18,3,4,3,10,20,26,49,60,7,33,5,4,15,True
INJUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.6538423274224603,3,66.66666666666666,18,3,3,6,11,24,15,45,50,7,34,5,3,9,True
INJUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,4.13240830815329,3,66.66666666666666,19,1,7,4,8,21,19,25,60,8,37,5,2,11,True
INJUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,6.529069540741261,5,80.0,18,2,4,9,8,19,27,27,50,11,38,5,3,9,True
INJUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,3.4433215270400774,3,66.66666666666666,17,1,5,6,11,12,33,27,50,12,36,5,7,17,True
INJUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-5.431214121920636,3,66.66666666666666,17,2,4,5,7,19,34,29,90,8,37,4,3,12,True
INJUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-2.0247849030716303,1,0.0,19,2,2,3,13,10,20,49,60,19,34,5,4,10,False
INJUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.3160519345947632,1,0.0,19,3,3,4,13,10,29,43,190,18,32,5,4,19,False
INJUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,-1.389085876637186,1,0.0,18,3,4,3,12,19,16,31,120,12,36,1,2,19,True
INJUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,4.561798141564344,3,66.66666666666666,17,4,5,5,11,20,17,27,90,10,32,3,5,19,True
INJUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.44658862845737834,1,0.0,15,3,3,8,12,14,27,37,60,12,36,2,6,16,True
INJUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,-0.2355276782562421,4,75.0,18,4,4,6,7,11,28,41,110,18,38,1,5,9,True
INJUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.6169448440832781,3,100.0,10,4,4,9,14,10,20,37,110,9,22,4,2,5,True
INJUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,5.275820639391782,1,100.0,15,3,6,4,8,18,24,41,180,11,21,4,3,9,True
INJUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,18,4,5,4,8,19,18,41,60,12,22,5,2,5,True
INJUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-19.72412010915513,1,0.0,15,3,6,6,5,10,34,47,50,8,24,4,3,6,True
INJUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,13,3,3,3,10,15,16,47,70,19,29,3,6,19,False
INJUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-1.105671962986965,2,50.0,16,1,3,5,8,14,21,25,60,13,31,1,6,18,False
INJUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.2265416326530545,1,100.0,19,4,5,4,9,10,27,33,190,13,22,1,7,5,True
INJUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.7431367370441588,1,100.0,16,4,3,7,10,23,28,29,170,13,24,4,7,11,True
INJUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,7,2,4,6,14,14,30,41,100,8,20,5,2,19,True
INJUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,3.992588864667024,3,66.66666666666666,17,2,5,9,10,20,25,41,180,7,24,4,2,7,False
INJUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,4.425450665579422,7,85.71428571428571,18,3,3,7,13,19,25,47,70,7,32,5,2,10,False
INJUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,8.82422155541851,5,80.0,19,2,3,4,12,23,26,37,90,16,38,5,7,13,True
