Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
SUIUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,16.832690945199992,7,85.71428571428571,True,10,38,1.8,70,30,0.15,0.3,2,4,1
SUIUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.13210849439999617,3,66.66666666666666,True,8,34,1.5,70,25,0.2,0.25,2,4,3
SUIUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,-1.1269215559999823,3,33.33333333333333,True,22,34,1.5,60,35,0.12,0.2,2,4,4
SUIUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,24,34,1.5,65,20,0.12,0.2,8,4,1
SUIUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,5.5490840552000265,4,100.0,True,20,32,1.5,70,35,0.12,0.2,2,4,1
SUIUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.5545742108000296,3,66.66666666666666,True,12,34,1.5,75,25,0.12,0.1,6,4,3
SUIUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.5281912152000245,1,100.0,True,14,32,1.5,60,20,0.2,0.1,2,4,3
SUIUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-5.906396078800002,4,50.0,True,14,30,1.5,80,35,0.1,0.1,7,4,1
SUIUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,10,30,1.8,60,30,0.12,0.25,4,4,3
SUIUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,8,38,2.0,60,30,0.15,0.25,2,4,2
SUIUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-0.19850730240000836,1,0.0,True,8,30,1.5,70,35,0.08,0.25,2,4,2
SUIUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,1.3071644700000107,2,100.0,True,8,30,1.5,75,25,0.05,0.2,6,4,3
SUIUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-1.3377243359999902,1,0.0,True,8,30,1.5,75,20,0.15,0.2,2,4,1
SUIUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-1.7573351415999805,3,33.33333333333333,True,22,38,1.5,65,35,0.2,0.15,5,4,3
SUIUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,24,36,2.0,60,35,0.15,0.2,2,6,4
SUIUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.290027419200016,1,0.0,True,24,30,1.5,80,30,0.08,0.1,2,6,3
SUIUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,18,16,2.0,80,30,0.1,0.2,2,4,2
SUIUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,12,24,1.8,60,30,0.12,0.15,3,5,2
SUIUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,22,16,1.5,60,30,0.1,0.1,2,6,2
SUIUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,1.051167793200003,1,100.0,True,26,38,1.8,65,35,0.12,0.3,3,7,5
SUIUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,16,18,1.8,65,30,0.2,0.3,2,4,3
SUIUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.383146610399999,2,100.0,True,18,36,1.8,60,30,0.15,0.2,3,4,2
SUIUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,True,18,38,1.5,75,25,0.08,0.3,4,8,4
SUIUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,3.2216210167999915,1,100.0,True,16,34,1.8,70,30,0.08,0.25,2,5,1
SUIUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-11.966554564400012,3,33.33333333333333,True,10,34,1.8,80,20,0.2,0.2,2,5,1
SUIUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,2.0289280432000067,1,100.0,True,10,30,2.0,75,35,0.05,0.25,3,5,1
SUIUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,22,14,1.5,65,15,0.2,0.1,2,4,4
