Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
EOSUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.6690362159999852,3,100.0,True,12,38,1.5,65,35,0.12,0.3,7,4,2
EOSUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,8,38,2.0,65,25,0.15,0.2,2,4,5
EOSUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,8,38,2.0,80,25,0.05,0.1,2,4,1
EOSUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.4946057519999991,1,100.0,True,10,20,2.0,70,25,0.08,0.1,4,4,1
EOSUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,1.448849856000023,5,100.0,True,8,28,1.5,75,25,0.1,0.3,10,4,3
EOSUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.47702720800000264,1,100.0,True,12,18,1.8,70,35,0.08,0.1,5,4,1
EOSUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.563492916000019,1,0.0,True,12,38,1.8,75,35,0.12,0.15,2,5,3
EOSUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-15.83453942399997,3,33.33333333333333,True,16,38,1.5,60,35,0.08,0.2,2,4,4
EOSUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,3.031132520000024,1,100.0,True,10,32,1.5,75,25,0.12,0.15,4,4,1
EOSUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,12,38,1.5,75,35,0.2,0.15,5,4,2
EOSUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.9828541439999894,1,100.0,True,8,20,1.5,70,35,0.05,0.2,3,4,1
EOSUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,2.172574623999979,2,100.0,True,16,28,2.2,75,30,0.12,0.3,4,4,2
EOSUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-2.9645946000000034,1,0.0,True,22,38,1.5,60,30,0.15,0.25,2,6,1
EOSUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,True,20,30,2.2,65,25,0.15,0.2,2,5,3
EOSUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,26,30,2.0,60,25,0.08,0.2,2,4,3
EOSUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.5961246719999869,1,100.0,True,12,20,1.5,60,25,0.05,0.2,3,4,1
EOSUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,16,24,1.5,65,35,0.08,0.15,6,4,1
EOSUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,14,32,2.0,65,15,0.08,0.1,2,4,2
EOSUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,8,32,1.8,65,35,0.12,0.25,3,4,1
EOSUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,True,12,36,1.5,60,35,0.12,0.3,4,6,4
EOSUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,12,26,1.5,75,30,0.08,0.15,2,4,4
EOSUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.3449945599999902,1,100.0,True,22,32,1.8,65,25,0.08,0.15,2,4,2
EOSUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.046467799999994064,1,100.0,True,20,36,1.5,75,30,0.05,0.2,2,4,2
EOSUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0,True,10,36,2.2,75,30,0.12,0.1,2,4,3
EOSUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-9.235627552000004,4,50.0,True,12,24,1.5,65,35,0.2,0.3,6,4,2
EOSUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,8,18,2.5,80,20,0.08,0.2,2,8,1
EOSUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,24,16,2.2,80,25,0.12,0.3,2,4,1
