Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
XRPUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,2.515279920000002,2,100.0,True,18,38,1.5,80,35,0.05,0.25,2,4,4
XRPUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,10,30,1.8,60,30,0.05,0.15,2,4,2
XRPUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,18,30,1.8,75,35,0.08,0.3,2,4,2
XRPUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,10,24,2.0,65,25,0.15,0.1,2,5,4
XRPUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.3467813487999516,4,75.0,True,8,38,1.8,70,30,0.2,0.25,2,4,1
XRPUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-2.3870502792000092,2,0.0,True,10,28,3.0,70,35,0.05,0.1,2,4,4
XRPUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.3391934279999731,2,100.0,True,10,38,1.5,65,30,0.1,0.25,9,4,1
XRPUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.052140592399996244,2,50.0,True,8,26,2.2,75,35,0.05,0.15,2,4,3
XRPUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,10,36,1.5,75,20,0.2,0.15,3,4,3
XRPUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,14,24,2.2,80,35,0.1,0.1,3,4,3
XRPUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,True,8,36,1.8,80,35,0.1,0.25,2,5,5
XRPUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.881999965599992,1,100.0,True,16,38,1.8,80,15,0.2,0.3,2,4,3
XRPUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,True,20,26,1.5,65,15,0.15,0.2,3,5,2
XRPUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,True,22,38,3.0,75,30,0.1,0.25,2,4,4
XRPUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,22,36,2.0,65,30,0.12,0.3,2,4,4
XRPUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-9.561557219599948,3,0.0,True,10,26,1.5,60,25,0.2,0.3,2,4,1
XRPUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,26,18,1.8,80,35,0.1,0.1,2,4,2
XRPUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,8,38,1.5,80,20,0.05,0.15,2,6,2
XRPUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,16,20,1.8,60,35,0.05,0.15,1,10,5
XRPUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,True,14,38,1.8,75,35,0.1,0.25,2,5,5
XRPUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,12,24,3.0,60,30,0.1,0.1,1,4,2
XRPUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.0,0,0,True,8,34,1.8,60,35,0.05,0.3,3,6,3
XRPUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-1.2606488520000125,1,0.0,True,8,36,2.2,75,35,0.12,0.3,1,6,5
XRPUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-4.653339598799999,3,33.33333333333333,True,24,20,1.5,75,35,0.08,0.15,8,4,2
XRPUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,-0.6027613119999997,1,0.0,True,8,28,2.0,75,15,0.08,0.3,2,6,1
XRPUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,2.167987437599983,1,100.0,True,10,22,1.5,65,30,0.1,0.25,4,7,1
XRPUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,10,24,2.2,60,20,0.08,0.2,3,5,4
