Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
BTCUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.0,0,0,True,24,10,1.8,75,25,0.12,0.3,12,10,2
BTCUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,18,26,1.8,80,20,0.12,0.25,12,8,1
BTCUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,10,12,1.5,75,15,0.2,0.15,8,6,2
BTCUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,28,38,3.0,75,25,0.12,0.25,4,11,3
BTCUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.0,0,0,True,28,12,2.2,60,25,0.05,0.1,11,5,3
BTCUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.0,0,0,True,20,10,2.2,60,15,0.2,0.25,11,11,2
BTCUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0,True,14,34,3.0,80,25,0.08,0.25,11,14,4
BTCUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.0,0,0,True,16,26,2.0,75,30,0.1,0.3,6,13,4
BTCUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,10,30,3.0,60,20,0.1,0.1,2,4,3
BTCUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,24,22,1.5,80,30,0.05,0.2,2,9,1
BTCUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,True,20,24,2.0,65,35,0.2,0.25,3,10,1
BTCUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0,True,28,30,2.0,60,15,0.08,0.25,9,6,2
BTCUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,True,20,18,2.5,75,25,0.08,0.25,4,4,5
BTCUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,True,12,12,1.8,60,15,0.12,0.1,14,10,5
BTCUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,20,12,1.8,70,15,0.2,0.3,2,4,3
BTCUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,0.0,0,0,True,22,10,2.0,65,35,0.05,0.3,7,10,2
BTCUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,16,34,2.2,70,20,0.15,0.25,2,4,2
BTCUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,24,38,2.0,60,30,0.1,0.15,2,5,2
BTCUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,10,18,3.0,65,20,0.2,0.25,10,7,1
BTCUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,True,12,28,1.5,60,20,0.08,0.25,7,6,5
BTCUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,20,36,2.2,75,20,0.1,0.3,5,14,4
BTCUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.0,0,0,True,16,14,2.0,65,15,0.08,0.1,1,13,3
BTCUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,True,16,30,1.8,60,20,0.2,0.15,2,4,3
BTCUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0,True,14,36,2.0,75,15,0.2,0.25,6,6,2
BTCUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.0,0,0,True,18,10,2.2,65,25,0.2,0.3,7,11,2
BTCUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,26,18,3.0,65,30,0.15,0.25,12,4,2
BTCUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,18,10,2.5,70,25,0.12,0.2,11,8,5
