Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
DOGEUSDT,30min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,4.079268169919947,4,75.0,True,12,32,1.5,60,35,0.1,0.3,2,4,3
DOGEUSDT,30min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,-0.004005973679976904,1,0.0,True,18,38,1.8,60,30,0.2,0.2,2,4,4
DOGEUSDT,30min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,10,38,1.8,70,35,0.08,0.15,2,4,5
DOGEUSDT,30min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,22,36,1.5,80,30,0.1,0.25,2,4,4
DOGEUSDT,30min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-23.38627263148001,8,37.5,True,10,36,1.5,75,20,0.2,0.2,2,4,2
DOGEUSDT,30min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.20151130780001747,5,60.0,True,10,16,1.5,60,25,0.05,0.15,2,4,2
DOGEUSDT,30min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,-0.4856136698800251,3,33.33333333333333,True,10,32,2.2,80,25,0.08,0.1,3,4,5
DOGEUSDT,30min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-1.105629653920004,2,50.0,True,10,34,1.5,60,25,0.05,0.25,2,7,2
DOGEUSDT,30min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,14,20,2.2,60,35,0.08,0.15,4,4,3
DOGEUSDT,30min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,10,16,1.8,70,30,0.08,0.2,4,4,2
DOGEUSDT,30min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.8749458527200105,1,100.0,True,20,16,1.5,70,35,0.08,0.2,2,4,5
DOGEUSDT,30min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.15465790976001426,2,100.0,True,10,38,2.0,60,35,0.12,0.3,10,4,1
DOGEUSDT,30min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,1.0134082482399664,2,50.0,True,10,32,1.5,60,35,0.1,0.25,2,4,4
DOGEUSDT,30min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,1.2901160881600093,1,100.0,True,8,36,1.8,60,25,0.2,0.25,3,4,2
DOGEUSDT,30min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.2963563316400242,1,100.0,True,10,28,1.5,80,25,0.1,0.3,2,4,5
DOGEUSDT,30min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-2.997005100320005,2,50.0,True,12,38,1.5,65,35,0.12,0.3,2,4,1
DOGEUSDT,30min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.09362391719998087,1,100.0,True,8,34,2.2,70,35,0.08,0.3,4,4,1
DOGEUSDT,30min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,3.5601623920799907,2,100.0,True,10,36,1.5,65,25,0.15,0.2,2,4,1
DOGEUSDT,30min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.031293010559996226,1,100.0,True,10,34,1.5,65,25,0.1,0.15,7,4,3
DOGEUSDT,30min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.05760111252000044,1,0.0,True,24,30,1.5,65,35,0.05,0.2,7,4,2
DOGEUSDT,30min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.43847314939999826,1,100.0,True,14,36,1.8,65,30,0.1,0.3,4,4,5
DOGEUSDT,30min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-2.8385418401200124,1,0.0,True,8,38,2.0,80,25,0.1,0.25,4,4,1
DOGEUSDT,30min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,1.7601148512399911,4,75.0,True,16,26,1.8,80,20,0.1,0.15,12,4,5
DOGEUSDT,30min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.17065843620003296,1,100.0,True,16,18,1.8,70,15,0.05,0.25,2,5,5
DOGEUSDT,30min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.0,0,0,True,16,34,2.0,75,15,0.05,0.25,2,6,5
DOGEUSDT,30min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,16,38,2.0,60,15,0.2,0.1,2,6,3
DOGEUSDT,30min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,12,26,1.8,70,35,0.1,0.2,2,6,2
