Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
ADAUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,1.6429369647999792,4,100.0,True,12,34,1.5,75,35,0.1,0.3,5,4,5
ADAUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,18,34,2.0,80,35,0.05,0.3,2,4,5
ADAUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,14,20,1.5,80,30,0.2,0.3,2,4,3
ADAUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,16,18,1.5,80,20,0.2,0.3,2,4,4
ADAUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-0.8611871160000173,3,66.66666666666666,True,12,32,1.5,65,25,0.05,0.25,2,4,3
ADAUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,0.0,0,0,True,12,38,2.2,65,25,0.08,0.15,3,4,4
ADAUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.0,0,0,True,16,38,1.5,80,30,0.08,0.1,2,5,4
ADAUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-0.04099646639998955,2,50.0,True,8,38,1.5,75,25,0.05,0.2,6,4,3
ADAUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,10,28,1.5,75,35,0.08,0.3,7,4,2
ADAUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,10,22,1.8,75,20,0.08,0.2,2,8,4
ADAUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,True,8,22,2.2,60,15,0.08,0.15,2,7,3
ADAUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0,True,14,28,1.8,60,35,0.2,0.2,2,11,1
ADAUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,2.63410562919999,1,100.0,True,14,30,1.5,75,15,0.2,0.25,2,9,3
ADAUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,True,8,28,2.5,75,25,0.15,0.2,2,6,2
ADAUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,20,12,1.5,60,30,0.05,0.15,2,6,3
ADAUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-1.9529916471999975,1,0.0,True,26,36,1.5,60,25,0.08,0.3,2,4,1
ADAUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,14,30,1.5,70,20,0.05,0.2,3,5,5
ADAUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,12,30,1.5,60,35,0.15,0.25,3,5,1
ADAUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,24,22,1.8,70,30,0.2,0.2,6,5,4
ADAUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.2992591343999984,1,0.0,True,16,38,1.5,70,25,0.12,0.15,3,4,3
ADAUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,18,28,2.5,75,30,0.05,0.3,3,7,3
ADAUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.1272726399999877,1,100.0,True,14,24,1.5,70,35,0.15,0.2,3,4,2
ADAUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-26.010511833200045,7,28.57142857142857,True,16,32,1.5,60,35,0.15,0.1,2,4,3
ADAUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,4.074125838800002,2,100.0,True,8,20,1.5,70,35,0.2,0.2,2,5,3
ADAUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.22098233039999915,1,100.0,True,14,18,1.8,65,30,0.08,0.2,2,4,5
ADAUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,10,20,1.5,80,25,0.15,0.3,2,5,1
ADAUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.762871508399988,1,0.0,True,8,26,2.0,80,30,0.15,0.25,2,4,3
