Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
DOGEUSDT,1H,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,2.175982453519998,4,50.0,True,8,38,1.5,60,35,0.08,0.1,2,4,5
DOGEUSDT,1H,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,2.0332683868400148,2,100.0,True,16,34,1.5,70,35,0.1,0.25,2,4,1
DOGEUSDT,1H,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,20,38,1.5,60,25,0.05,0.1,1,4,4
DOGEUSDT,1H,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,14,30,1.5,65,30,0.2,0.1,2,4,2
DOGEUSDT,1H,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-3.240778065680039,11,54.54545454545454,True,8,36,1.5,70,25,0.05,0.1,12,4,4
DOGEUSDT,1H,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,2.0576045587599845,4,75.0,True,10,32,1.8,65,25,0.05,0.3,3,5,3
DOGEUSDT,1H,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,0.7514738975600066,1,100.0,True,10,38,2.2,65,35,0.1,0.3,9,4,3
DOGEUSDT,1H,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,3.461245012800007,1,100.0,True,24,24,1.8,65,25,0.08,0.3,3,4,2
DOGEUSDT,1H,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.3104520697600144,1,100.0,True,10,32,2.0,80,35,0.08,0.1,7,4,1
DOGEUSDT,1H,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.113364387680015,1,100.0,True,8,22,1.8,80,35,0.05,0.15,2,4,4
DOGEUSDT,1H,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,True,16,34,2.0,75,30,0.08,0.3,3,4,1
DOGEUSDT,1H,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.5917676869600319,3,66.66666666666666,True,12,22,1.5,60,35,0.12,0.2,7,4,1
DOGEUSDT,1H,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,True,12,38,1.5,70,30,0.08,0.1,4,4,2
DOGEUSDT,1H,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.6182467657599906,1,100.0,True,10,14,1.8,80,20,0.12,0.2,2,4,5
DOGEUSDT,1H,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.40630371744001526,3,100.0,True,14,22,1.5,70,35,0.12,0.25,13,4,1
DOGEUSDT,1H,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-2.4708968085199956,1,0.0,True,10,32,1.5,60,35,0.05,0.3,2,4,5
DOGEUSDT,1H,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.24517903228000737,1,100.0,True,8,38,1.5,70,35,0.05,0.25,6,4,1
DOGEUSDT,1H,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.2230179813599964,1,100.0,True,22,38,2.0,60,35,0.15,0.3,8,4,5
DOGEUSDT,1H,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,10,32,1.5,65,25,0.08,0.2,7,4,2
DOGEUSDT,1H,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-2.606502618480011,1,0.0,True,12,28,1.5,70,30,0.08,0.3,2,4,1
DOGEUSDT,1H,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.5093301308800147,2,50.0,True,8,38,1.5,75,25,0.08,0.15,4,4,2
DOGEUSDT,1H,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,-4.198359939799989,1,0.0,True,18,28,2.2,60,25,0.2,0.1,3,4,5
DOGEUSDT,1H,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,-14.301240561720018,4,50.0,True,8,38,1.5,60,20,0.15,0.3,13,4,3
DOGEUSDT,1H,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,1.8666243882000222,1,100.0,True,24,36,2.5,65,30,0.05,0.1,3,4,3
DOGEUSDT,1H,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.0,0,0,True,12,12,1.8,65,15,0.05,0.2,2,5,2
DOGEUSDT,1H,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,16,10,1.5,60,15,0.15,0.25,2,6,1
DOGEUSDT,1H,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,0.0,0,0,True,20,16,1.8,75,35,0.08,0.3,9,5,1
