Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
LTCUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,5.598163199999995,1,100.0,True,20,38,1.5,60,35,0.05,0.2,1,4,2
LTCUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,10,38,1.8,65,30,0.2,0.3,1,4,2
LTCUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,14,38,1.8,60,35,0.15,0.3,1,6,2
LTCUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,8,32,2.2,80,30,0.15,0.25,1,4,1
LTCUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,3.9982880399999976,1,100.0,True,8,38,2.5,65,25,0.2,0.15,1,4,3
LTCUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-1.5624298800000158,2,0.0,True,18,30,1.8,70,35,0.15,0.2,1,4,5
LTCUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,4.2258995200000316,4,75.0,True,8,36,1.5,75,35,0.1,0.25,1,4,4
LTCUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,-3.6518417200000153,2,0.0,True,22,38,1.8,80,35,0.12,0.15,1,5,1
LTCUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,12,26,1.5,80,35,0.15,0.15,2,4,2
LTCUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,10,24,1.8,70,25,0.05,0.1,1,6,3
LTCUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,1.5318479999999912,1,100.0,True,10,26,1.5,65,35,0.05,0.3,2,4,3
LTCUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,2.172572159999997,1,100.0,True,8,38,1.5,80,25,0.2,0.3,3,4,5
LTCUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,-1.6538628399999977,1,0.0,True,24,38,1.8,75,30,0.12,0.2,2,4,4
LTCUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,-3.491664959999996,1,0.0,True,28,36,1.5,70,25,0.2,0.2,1,5,1
LTCUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,20,32,1.5,70,35,0.1,0.25,1,4,2
LTCUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-5.953855200000002,1,0.0,True,8,24,1.5,70,20,0.2,0.15,1,4,4
LTCUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,26,36,1.5,70,35,0.08,0.25,2,4,4
LTCUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,2.220792000000027,1,100.0,True,10,36,1.5,60,15,0.1,0.3,1,4,2
LTCUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,26,12,1.5,60,30,0.15,0.3,1,5,1
LTCUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,True,18,10,1.5,70,25,0.08,0.15,1,4,2
LTCUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,22,12,2.0,75,35,0.1,0.3,6,4,4
LTCUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,0.0,0,0,True,14,10,2.0,80,25,0.05,0.15,1,5,5
LTCUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.4948261200000026,1,100.0,True,22,30,2.0,60,30,0.12,0.15,6,4,1
LTCUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,-14.751882839999986,4,0.0,True,22,38,1.8,70,25,0.08,0.1,1,4,2
LTCUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,1.8565704000000016,2,100.0,True,26,36,1.8,60,25,0.05,0.2,2,5,5
LTCUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,6.887989439999953,4,50.0,True,8,38,1.5,65,30,0.08,0.1,1,4,5
LTCUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-1.0371362400000028,1,0.0,True,22,38,1.5,70,35,0.15,0.2,2,5,2
