Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
AVAXUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,0.9314359320000021,5,80.0,True,8,24,1.5,75,25,0.1,0.1,11,4,3
AVAXUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,10,28,1.5,65,35,0.12,0.25,5,5,1
AVAXUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,18,38,1.5,65,35,0.08,0.1,1,6,3
AVAXUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,0.0,0,0,True,14,28,1.5,70,35,0.12,0.25,1,5,2
AVAXUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,0.0,0,0,True,18,36,2.0,60,15,0.08,0.1,1,5,1
AVAXUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,-3.6954458119999756,4,50.0,True,10,36,1.5,75,30,0.05,0.25,3,4,1
AVAXUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,3.250748812000026,2,50.0,True,12,38,1.5,75,35,0.12,0.3,1,4,1
AVAXUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,0.36959709599999613,2,50.0,True,8,30,1.5,60,35,0.15,0.25,6,4,2
AVAXUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,16,26,1.5,70,35,0.12,0.3,1,4,5
AVAXUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,0.0,0,0,True,10,36,1.8,70,30,0.2,0.25,5,4,4
AVAXUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,0.0,0,0,True,14,28,1.8,70,25,0.1,0.1,1,12,2
AVAXUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,0.0,0,0,True,22,28,1.5,80,25,0.1,0.1,1,14,4
AVAXUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,0.0,0,0,True,18,24,3.0,75,35,0.12,0.1,1,6,4
AVAXUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,0.0,0,0,True,20,34,2.2,80,20,0.08,0.25,1,8,2
AVAXUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,0.0,0,0,True,8,24,1.5,60,25,0.08,0.25,1,8,5
AVAXUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.025164000000004,1,0.0,True,8,36,1.8,60,15,0.12,0.15,1,4,4
AVAXUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,3.4119250479999863,1,100.0,True,10,30,1.5,70,35,0.2,0.25,1,5,1
AVAXUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,0.0,0,0,True,12,20,2.2,75,30,0.1,0.3,1,4,5
AVAXUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,-0.7153671480000234,1,0.0,True,16,30,1.5,65,25,0.1,0.1,2,4,2
AVAXUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,0.0,0,0,True,28,30,2.0,60,35,0.05,0.2,7,11,2
AVAXUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,26,26,1.5,80,30,0.08,0.15,6,4,3
AVAXUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,2.615839775999995,1,100.0,True,26,18,1.5,70,30,0.12,0.15,1,4,4
AVAXUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,0.0,0,0,True,18,18,1.5,75,35,0.08,0.15,2,4,1
AVAXUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,4.829900772000029,3,100.0,True,16,34,1.5,65,35,0.15,0.25,3,4,2
AVAXUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.24367175999999713,2,50.0,True,24,30,1.5,60,25,0.08,0.25,3,4,2
AVAXUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,7.3250752519999685,3,100.0,True,24,36,1.5,65,35,0.15,0.3,4,4,1
AVAXUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-3.6409388639999984,1,0.0,True,10,36,1.5,65,35,0.08,0.25,3,4,1
