Symbol,Timeframe,Window,IS Start,IS End,OOS Start,OOS End,Return (%),Trades,Win Rate (%),OOS Valid,param_len_rsi,param_bb_len,param_bb_mult,param_rsi_upper,param_rsi_lower,param_long_tp,param_long_sl,param_pyramiding,param_initial_percent,param_percent_step
1000PEPEUSDT,15min,1,2023-10-09,2024-01-01,2024-01-01,2024-01-15,7.52377409204521,7,85.71428571428571,True,16,36,2.0,65,35,0.1,0.3,2,4,5
1000PEPEUSDT,15min,2,2023-10-23,2024-01-15,2024-01-15,2024-01-29,0.0,0,0,True,10,36,1.8,80,35,0.05,0.25,2,4,2
1000PEPEUSDT,15min,3,2023-11-06,2024-01-29,2024-01-29,2024-02-12,0.0,0,0,True,24,38,1.5,60,30,0.05,0.2,2,5,3
1000PEPEUSDT,15min,4,2023-11-20,2024-02-12,2024-02-12,2024-02-26,7.646939578499179,4,75.0,True,10,36,1.5,80,30,0.05,0.3,2,4,3
1000PEPEUSDT,15min,5,2023-12-04,2024-02-26,2024-02-26,2024-03-11,-57.73360159037675,20,60.0,True,18,28,1.8,65,30,0.05,0.3,2,4,2
1000PEPEUSDT,15min,6,2023-12-18,2024-03-11,2024-03-11,2024-03-25,3.197047733061953,3,66.66666666666666,True,26,20,1.8,60,35,0.2,0.2,2,6,5
1000PEPEUSDT,15min,7,2024-01-01,2024-03-25,2024-03-25,2024-04-08,1.0865819330999837,2,100.0,True,8,14,2.2,75,25,0.1,0.15,2,4,1
1000PEPEUSDT,15min,8,2024-01-15,2024-04-08,2024-04-08,2024-04-22,3.256160110919981,5,100.0,True,16,22,1.8,65,35,0.05,0.2,4,4,2
1000PEPEUSDT,15min,9,2024-01-29,2024-04-22,2024-04-22,2024-05-06,0.0,0,0,True,8,10,2.0,60,20,0.12,0.3,3,4,3
1000PEPEUSDT,15min,10,2024-02-12,2024-05-06,2024-05-06,2024-05-20,1.2161211006920025,1,100.0,True,24,26,2.0,60,35,0.08,0.3,4,6,2
1000PEPEUSDT,15min,11,2024-02-26,2024-05-20,2024-05-20,2024-06-03,-1.662247823977192,1,0.0,True,24,14,1.5,75,35,0.1,0.15,2,5,1
1000PEPEUSDT,15min,12,2024-03-11,2024-06-03,2024-06-03,2024-06-17,4.826304512012025,5,100.0,True,10,26,1.5,65,25,0.08,0.2,4,4,5
1000PEPEUSDT,15min,13,2024-03-25,2024-06-17,2024-06-17,2024-07-01,3.077705302272782,3,66.66666666666666,True,16,30,1.5,70,35,0.2,0.1,5,4,2
1000PEPEUSDT,15min,14,2024-04-08,2024-07-01,2024-07-01,2024-07-15,2.7807421214064654,4,75.0,True,8,30,1.8,70,25,0.15,0.3,3,4,2
1000PEPEUSDT,15min,15,2024-04-22,2024-07-15,2024-07-15,2024-07-29,1.5680721294503819,1,100.0,True,20,32,1.8,60,35,0.08,0.1,2,6,2
1000PEPEUSDT,15min,16,2024-05-06,2024-07-29,2024-07-29,2024-08-12,-4.848894254591995,1,0.0,True,8,38,2.2,60,35,0.08,0.2,2,6,3
1000PEPEUSDT,15min,17,2024-05-20,2024-08-12,2024-08-12,2024-08-26,0.0,0,0,True,14,30,2.2,60,20,0.1,0.2,2,5,1
1000PEPEUSDT,15min,18,2024-06-03,2024-08-26,2024-08-26,2024-09-09,-0.24383385565679427,1,0.0,True,8,24,1.5,70,20,0.1,0.25,6,5,1
1000PEPEUSDT,15min,19,2024-06-17,2024-09-09,2024-09-09,2024-09-23,0.0,0,0,True,24,34,1.5,70,25,0.12,0.1,1,4,2
1000PEPEUSDT,15min,20,2024-07-01,2024-09-23,2024-09-23,2024-10-07,-0.42484612806720223,1,0.0,True,24,34,2.2,60,25,0.1,0.15,6,4,5
1000PEPEUSDT,15min,21,2024-07-15,2024-10-07,2024-10-07,2024-10-21,0.0,0,0,True,20,26,2.2,65,25,0.05,0.25,2,4,4
1000PEPEUSDT,15min,22,2024-07-29,2024-10-21,2024-10-21,2024-11-04,1.1424093078935993,1,100.0,True,10,12,1.5,70,25,0.08,0.1,2,4,2
1000PEPEUSDT,15min,23,2024-08-12,2024-11-04,2024-11-04,2024-11-18,10.215354319010794,10,90.0,True,12,34,1.5,75,20,0.12,0.15,2,4,4
1000PEPEUSDT,15min,24,2024-08-26,2024-11-18,2024-11-18,2024-12-02,0.0,0,0,True,16,28,2.5,80,35,0.12,0.3,1,14,1
1000PEPEUSDT,15min,25,2024-09-09,2024-12-02,2024-12-02,2024-12-16,0.0,0,0,True,8,30,1.8,65,35,0.2,0.15,1,8,4
1000PEPEUSDT,15min,26,2024-09-23,2024-12-16,2024-12-16,2024-12-30,0.0,0,0,True,16,20,2.2,60,35,0.08,0.3,3,11,3
1000PEPEUSDT,15min,27,2024-10-07,2024-12-30,2024-12-30,2025-01-13,-8.880034867183184,3,33.33333333333333,True,20,36,1.5,60,35,0.2,0.2,2,4,1
